Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,population,rateKill
2293996,4-May-22,New York,Albany,Stanwix St,1,1,N/A,42.64023,-73.781509,1,street_center,,Stanwix St,,,Albany,NY,Albany County,12209,US,TIGER/Line® dataset from the US Census Bureau,747,0.134
2294350,4-May-22,Ohio,Columbus,455 S Westgate Ave,1,1,N/A,39.945133,-83.081853,1,rooftop,455,S Westgate Ave,,,Columbus,OH,Franklin County,43204,US,Franklin,1015,0.099
2293988,4-May-22,Minnesota,Saint Paul,700 block of Edmund Ave,1,0,N/A,44.951483,-93.090649,0.5,place,,,,,Saint Paul,MN,Ramsey County,55101,US,TIGER/Line® dataset from the US Census Bureau,,
2294566,4-May-22,Illinois,Des Plaines,402 W Touhy Ave,1,0,N/A,42.00872,-87.932102,1,rooftop,402,W Touhy Ave,,,Des Plaines,IL,Cook County,60018,US,Cook,3722,0.027
2294017,4-May-22,South Carolina,Aiken,Hampton Ave and Assembly St,1,0,N/A,33.554433,-81.69588,0.95,place,,,,,Aiken,SC,Aiken County,29801,US,TIGER/Line® dataset from the US Census Bureau,,
2294984,4-May-22,Maryland,Cumberland,202 Memorial Ave,1,0,N/A,39.635338,-78.753539,1,rooftop,202,Memorial Ave,,,Cumberland,MD,Allegany County,21502,US,Allegany,1782,0.056
2294898,4-May-22,Maryland,Fort Washington,2400 block of Corning Ave,1,0,N/A,38.757114,-76.977596,0.5,place,,,,,Fort Washington,MD,Prince George's County,20744,US,TIGER/Line® dataset from the US Census Bureau,,
2294300,4-May-22,Wisconsin,Milwaukee,2958 N 12th St,1,0,N/A,43.072585,-87.926444,1,rooftop,2958,N 12th St,,,Milwaukee,WI,Milwaukee County,53206,US,City of Milwaukee,706,0.142
2294952,4-May-22,Maryland,Baltimore,500 N Pulaski St,1,0,N/A,39.293793,-76.650636,1,rooftop,500,N Pulaski St,,,Baltimore,MD,Baltimore City,21223,US,City of Baltimore,468,0.214
2294889,4-May-22,District of Columbia,Washington,2300 block of Green St SE,1,0,N/A,38.911936,-77.016719,0.5,place,,,,,Washington,DC,District of Columbia,20001,US,TIGER/Line® dataset from the US Census Bureau,,
2295008,4-May-22,Ohio,Cleveland,W 46th St and Train Ave,1,0,N/A,41.476267,-81.718364,0.8,intersection,,Turn Ave,,,Cleveland,OH,Cuyahoga County,44102,US,TIGER/Line® dataset from the US Census Bureau,,
2296179,4-May-22,California,Sacramento,5100 block of Southwest Ave,1,0,N/A,38.377411,-121.444429,0.5,place,,,,,Sacramento,CA,Sacramento County,94240,US,TIGER/Line® dataset from the US Census Bureau,,
2294150,4-May-22,Virginia,Roanoke,1200 block of Hanover Ave NW,1,0,N/A,37.76653,-77.37026,0.5,place,,,,,Hanover,VA,Hanover County,23069,US,TIGER/Line® dataset from the US Census Bureau,,
2294107,4-May-22,Pennsylvania,Chester,1100 W 3rd St,1,0,N/A,39.841289,-75.373489,1,rooftop,1100,W 3rd St,,,Chester,PA,Delaware County,19013,US,Delaware,1107,0.09
2294677,4-May-22,Michigan,Flint,201 W Pierson Rd,1,0,N/A,43.060734,-83.706378,1,rooftop,201,W Pierson Rd,,,Flint,MI,Genesee County,48505,US,City of Flint,250,0.4
2294283,4-May-22,Illinois,Chicago,4500 block of S Paulina St,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau,,
2294589,4-May-22,Illinois,Chicago,7800 block of S Constance Ave,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau,,
2293953,4-May-22,Florida,Miami,7126 NW 14th Pl,1,0,N/A,25.839781,-80.223004,1,rooftop,7126,NW 14th Pl,,,Miami,FL,Miami-Dade County,33147,US,Miami2,903,0.111
2294052,4-May-22,California,Riverside,4505 Rose Ave,2,1,N/A,33.921483,-117.492488,0.7,street_center,,Rose Ave,,,Riverside,CA,Riverside County,92505,US,TIGER/Line® dataset from the US Census Bureau,1565,0.128
2294404,4-May-22,California,Bakersfield,2501 River Blvd,1,0,N/A,35.395972,-118.984761,1,rooftop,2501,River Blvd,,,Bakersfield,CA,Kern County,93305,US,City of Bakersfield,3077,0.032
2293865,4-May-22,Pennsylvania,West Mifflin,900 block of B Dr,1,0,N/A,40.362505,-79.898389,0.5,place,,,,,West Mifflin,PA,Allegheny County,15122,US,TIGER/Line® dataset from the US Census Bureau,,
2294746,4-May-22,Nevada,Las Vegas,5100 block of E Tropicana Ave,1,0,N/A,36.17372,-115.10647,0.5,place,,,,,Las Vegas,NV,Clark County,89101,US,TIGER/Line® dataset from the US Census Bureau,,
2294019,4-May-22,Georgia,Peachtree City,101 Lexington Cir,1,0,N/A,33.422049,-84.559524,1,rooftop,101,Lexington Cir,,,Peachtree City,GA,Fayette County,30269,US,Fayette,1657,0.06
2294161,4-May-22,California,Paramount,I-105 and Garfield Ave,1,0,N/A,33.910965,-118.168837,0.97,intersection,,Garfield Ave,,,Paramount,CA,Los Angeles County,90723,US,TIGER/Line® dataset from the US Census Bureau,,
2294344,4-May-22,Texas,San Antonio,4000 block of I-35 S,1,0,N/A,29.468413,-98.528889,0.5,place,,,,,San Antonio,TX,Bexar County,78201,US,TIGER/Line® dataset from the US Census Bureau,,
2294342,4-May-22,Ohio,Columbus,McNaughten Rd and E Main St,1,0,N/A,39.954709,-82.838489,0.83,intersection,,E Main St,,,Columbus,OH,Franklin County,43213,US,TIGER/Line® dataset from the US Census Bureau,,
2293999,4-May-22,New York,Buffalo,50 block of Donovan Dr,1,0,N/A,42.912958,-78.809453,1,rooftop,50,Block St,,,Buffalo,NY,Erie County,14211,US,Erie,894,0.112
2294687,4-May-22,Michigan,Ypsilanti,400 block of S Washington St,1,0,N/A,42.755979,-83.037598,0.5,place,,,,,Washington,MI,Macomb County,48094,US,TIGER/Line® dataset from the US Census Bureau,,
2295416,4-May-22,Pennsylvania,Chester,11th St and Hyatt St,1,0,N/A,39.858222,-75.352885,0.78,intersection,,E 11th St,,,Chester,PA,Delaware County,19013,US,TIGER/Line® dataset from the US Census Bureau,,
2296110,4-May-22,Pennsylvania,Philadelphia,1700 block of Vare St,1,0,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau,,
2294882,4-May-22,Arizona,Phoenix,S 7th Ave and W Pima St,1,0,N/A,33.383015,-112.577793,0.8,intersection,,7th Ave E,,,Buckeye,AZ,Maricopa County,85326,US,TIGER/Line® dataset from the US Census Bureau,,
2294646,4-May-22,Florida,Sanford,Sanford Ave and Lake Mary Blvd,1,0,N/A,28.760305,-81.264568,0.74,intersection,,E Lake Mary Blvd,,,Sanford,FL,Seminole County,32773,US,TIGER/Line® dataset from the US Census Bureau,,
2294074,4-May-22,Illinois,Chicago,3600 block of S Kedzie Ave,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau,,
2294633,4-May-22,Arizona,Yuma,1300 block of E 26th Pl,1,1,N/A,32.701461,-114.657232,0.5,place,,,,,Yuma,AZ,Yuma County,85364,US,TIGER/Line® dataset from the US Census Bureau,,
2294067,4-May-22,New York,Corona (Queens),109th Ave and 96th St,1,0,N/A,40.677944,-73.841844,1,intersection,,109th Ave,,,Ozone Park,NY,Queens County,11417,US,TIGER/Line® dataset from the US Census Bureau,,
2294598,4-May-22,Oregon,Portland,2800 block of SE Division St,1,0,N/A,45.507856,-122.690794,0.5,place,,,,,Portland,OR,Multnomah County,97201,US,TIGER/Line® dataset from the US Census Bureau,,
2294885,4-May-22,New York,Niagara Falls,Portage Rd and Cedar Ave,1,0,N/A,43.096686,-79.050638,0.96,intersection,,Cedar Ave,,,Niagara Falls,NY,Niagara County,14301,US,TIGER/Line® dataset from the US Census Bureau,,
2294581,4-May-22,Washington,Federal Way,S 317th St and 28th Ave S,1,0,N/A,47.317795,-122.298095,1,intersection,,28th Ave S,,,Federal Way,WA,King County,98003,US,TIGER/Line® dataset from the US Census Bureau,,
2294430,4-May-22,Alabama,Birmingham (Vestavia Hills),Liberty Pkwy and Overton Rd,1,0,N/A,33.448718,-86.787767,0.45,place,,,,,Vestavia Hills,AL,Jefferson County,35216,US,TIGER/Line® dataset from the US Census Bureau,,
2294304,4-May-22,Kentucky,Louisville,3400 block of Portland Plaza,1,0,N/A,38.25247,-85.753812,0.5,place,,,,,Louisville,KY,Jefferson County,40202,US,TIGER/Line® dataset from the US Census Bureau,,
2293876,4-May-22,Ohio,Dayton (Moraine),OH-741S,1,0,N/A,39.699872,-84.217895,1,street_center,,State Rte 741,,,Dayton,OH,Montgomery County,45439,US,TIGER/Line® dataset from the US Census Bureau,1299,0.077
2295006,4-May-22,Virginia,Chesapeake,3200 block of Walden St,1,0,N/A,36.791608,-76.271305,0.9,range_interpolation,3200,Walden St,,,Chesapeake,VA,Chesapeake City,23324,US,TIGER/Line® dataset from the US Census Bureau,1440,0.069
2294280,4-May-22,Texas,Houston,12200 block of W Village Dr,1,0,N/A,29.813142,-95.309789,0.5,place,,,,,Houston,TX,Harris County,77001,US,TIGER/Line® dataset from the US Census Bureau,,
2298972,3-May-22,Utah,Cedar Valley,N/A,1,0,N/A,40.183096,-111.638101,0.9,street_center,,N,,,Springville,UT,Utah County,84663,US,TIGER/Line® dataset from the US Census Bureau,2157,0.046
2294140,3-May-22,Tennessee,Memphis,2700 block of Jeffrey Ave,1,0,N/A,35.050667,-89.847782,0.5,place,,,,,Memphis,TN,Shelby County,38101,US,TIGER/Line® dataset from the US Census Bureau,,
2293454,3-May-22,Tennessee,Chattanooga,1521 Hickory Valley Rd,1,0,N/A,35.024639,-85.178781,1,rooftop,1521,Hickory Valley Rd,,,Chattanooga,TN,Hamilton County,37421,US,Hamilton,1208,0.083
2294145,3-May-22,Tennessee,Nashville,1500 block of 14th Ave N,1,0,N/A,36.165688,-86.778098,0.5,place,,,,,Nashville,TN,Davidson County,37201,US,TIGER/Line® dataset from the US Census Bureau,,
2294240,3-May-22,New York,Pulaski,Maple Ave,1,0,N/A,43.567849,-76.122208,1,street_center,,Maple Ave,,,Pulaski,NY,Oswego County,13142,US,TIGER/Line® dataset from the US Census Bureau,2067,0.048
2293814,3-May-22,Louisiana,Baton Rouge,1190 block of Bob Pettit Blvd,1,1,N/A,30.447369,-91.177494,0.9,range_interpolation,1190,N Blvd,,,Baton Rouge,LA,East Baton Rouge Parish,70802,US,TIGER/Line® dataset from the US Census Bureau,737,0.136
2295147,3-May-22,California,Barstow,32400 block of Jiggs Rd,1,0,N/A,34.980295,-116.964449,0.5,place,,,,,Barstow,CA,San Bernardino County,92311,US,TIGER/Line® dataset from the US Census Bureau,,
2293374,3-May-22,Texas,Houston,10965 S Gessner Rd,1,0,N/A,29.660524,-95.527343,0.95,rooftop,10965,S Gessner Dr,,,Houston,TX,Harris County,77071,US,Greater Houston,2442,0.041
2293471,3-May-22,Texas,Adkins,11700 block of Loop 107,1,0,N/A,32.91537,-102.41602,0.5,place,,,,,Loop,TX,Gaines County,79342,US,TIGER/Line® dataset from the US Census Bureau,,
2293555,3-May-22,New York,Bronx,E Burnside Ave,1,2,N/A,40.852133,-73.903588,1,street_center,,E Burnside Ave,,,Bronx,NY,Bronx County,10457,US,TIGER/Line® dataset from the US Census Bureau,674,0.148
2293707,3-May-22,Texas,Laredo,N India Ave and Guerrero St,1,0,N/A,27.512046,-99.464931,1,intersection,,Guerrero St,,,Laredo,TX,Webb County,78043,US,TIGER/Line® dataset from the US Census Bureau,,
2293548,3-May-22,Georgia,Atlanta (East Point),1360 Virginia Ave,1,0,N/A,33.658962,-84.433711,1,rooftop,1360,Virginia Ave,,,Atlanta,GA,Fulton County,30344,US,Fulton,560,0.179
2293501,3-May-22,California,Los Angeles,100 block of W 5th St,1,0,N/A,34.073101,-118.170104,0.7,street_center,,Block Pl,,,Los Angeles,CA,Los Angeles County,90032,US,TIGER/Line® dataset from the US Census Bureau,1168,0.086
2293120,3-May-22,Illinois,Chicago,1000 block of Jackson St,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau,,
2294123,3-May-22,Texas,Dallas,7932 S Great Trinity Forest Way,1,0,N/A,32.970382,-96.769243,0.43,nearest_rooftop_match,7896,Querida Ln,,,Dallas,TX,Dallas County,75248,US,Dallas,1788,0.056
2294080,3-May-22,Wisconsin,Milwaukee,N 44th St and W Auer Ave,1,1,N/A,43.077025,-87.968648,1,intersection,,N 44th St,,,Milwaukee,WI,Milwaukee County,53216,US,TIGER/Line® dataset from the US Census Bureau,,
2293462,3-May-22,Tennessee,Jackson,104 Lincoln Cir,1,0,N/A,35.632129,-88.797459,1,range_interpolation,104,Lincoln Cir,,,Jackson,TN,Madison County,38301,US,TIGER/Line® dataset from the US Census Bureau,1206,0.083
2293511,3-May-22,Georgia,Savannah,500 block of Brewer St,1,0,N/A,31.984733,-81.070824,0.78,nearest_rooftop_match,512,Blake Rd,,,Savannah,GA,Chatham County,31406,US,Chatham,1433,0.07
2294089,3-May-22,New Jersey,Paterson,Auburn St and Fair St,1,0,N/A,40.919446,-74.1645,1,intersection,,Auburn St,,,Paterson,NJ,Passaic County,7501,US,TIGER/Line® dataset from the US Census Bureau,,
2293351,3-May-22,Missouri,Saint Louis,4200 block of N Grand Blvd,1,1,N/A,37.53144,-90.93318,0.5,place,,,,,Black,MO,Reynolds County,63625,US,TIGER/Line® dataset from the US Census Bureau,,
2294388,3-May-22,California,San Diego,4400 block of Morena Blvd,1,0,N/A,32.724103,-117.170912,0.5,place,,,,,San Diego,CA,San Diego County,92101,US,TIGER/Line® dataset from the US Census Bureau,,
2293304,3-May-22,Nebraska,Bellevue,Sunbury Dr and Victoria Ave,1,0,N/A,41.146592,-95.922011,1,intersection,,Sunbury Dr,,,Bellevue,NE,Sarpy County,68005,US,TIGER/Line® dataset from the US Census Bureau,,
2293488,3-May-22,Illinois,Chicago,3700 block of W Chicago Ave,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau,,
2294393,3-May-22,California,Berkeley,1100 block of Channing Way,1,1,N/A,37.864425,-122.28713,0.5,place,,,,,Berkeley,CA,Alameda County,94702,US,TIGER/Line® dataset from the US Census Bureau,,
2293475,3-May-22,Illinois,Chicago,5100 block of S Hermitage Ave,1,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau,,
2293720,3-May-22,South Carolina,York,Sutton Spring Rd,1,0,N/A,34.993267,-81.308256,1,street_center,,Sutton Spring Rd,,,York,SC,York County,29745,US,TIGER/Line® dataset from the US Census Bureau,2523,0.04
2293127,3-May-22,Illinois,Chicago,7400 block of N Wolcott Ave,1,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau,,
2293577,3-May-22,Texas,Dallas,1323 E Waco Ave,1,0,N/A,32.735673,-96.804487,0.8,rooftop,1323,Waco Ave,,,Dallas,TX,Dallas County,75216,US,Dallas,866,0.115
2294003,3-May-22,Georgia,Valdosta,1000 block of N Lee St,1,0,N/A,30.753904,-83.332068,0.5,place,,,,,Valdosta,GA,Lowndes County,31601,US,TIGER/Line® dataset from the US Census Bureau,,
2293437,3-May-22,Tennessee,Memphis,2153 Frayser Blvd,1,0,N/A,35.216864,-89.991963,1,rooftop,2153,Frayser Blvd,,,Memphis,TN,Shelby County,38127,US,City of Memphis,2156,0.046
2293920,3-May-22,Maryland,Upper Marlboro,9900 block of Rosaryville Rd,1,0,N/A,38.816171,-76.786093,0.5,place,,,,,Upper Marlboro,MD,Prince George's County,20772,US,TIGER/Line® dataset from the US Census Bureau,,
2293216,3-May-22,Florida,Pembroke Pines,13600 block of NW 4th St,1,0,N/A,26.021239,-80.340396,0.5,place,,,,,Pembroke Pines,FL,Broward County,33028,US,TIGER/Line® dataset from the US Census Bureau,,
2293444,3-May-22,Colorado,Denver,E 40th Ave and N Josephine St,1,0,N/A,39.740117,-104.958797,0.8,intersection,,Josephine St,,,Denver,CO,Denver County,80206,US,TIGER/Line® dataset from the US Census Bureau,,
2293219,3-May-22,Florida,Orlando,3900 block of Clarcona Ocoee Rd,1,0,N/A,28.569438,-81.530251,0.5,place,,,,,Ocoee,FL,Orange County,34761,US,TIGER/Line® dataset from the US Census Bureau,,
2298327,3-May-22,Maryland,Salisbury,Rockawalkin Rd,1,0,N/A,38.363425,-75.677123,1,street_center,,Rockawalkin Rd,,,Salisbury,MD,Wicomico County,21801,US,TIGER/Line® dataset from the US Census Bureau,2012,0.05
2293913,3-May-22,Florida,Bunnell,S Pine St and E Booe St,1,1,N/A,29.465059,-81.254089,1,intersection,,E Booe St,,,Bunnell,FL,Flagler County,32110,US,TIGER/Line® dataset from the US Census Bureau,,
2297563,3-May-22,West Virginia,Martinsburg,47 Landfill Dr,1,0,N/A,39.440537,-77.941084,1,rooftop,47,Landfill Dr,,,Martinsburg,WV,Berkeley County,25405,US,Statewide WV,1891,0.053
2294692,3-May-22,Indiana,Indianapolis,3400 block of Caroline St,3,0,N/A,39.775092,-86.13216,0.5,place,,,,,Indianapolis,IN,Marion County,46201,US,TIGER/Line® dataset from the US Census Bureau,,
2293179,3-May-22,Florida,Fort Lauderdale,NW 27th Ave and NW 6th St,1,0,N/A,26.112762,-80.177897,0.8,intersection,,SW 27th Ave,,,Fort Lauderdale,FL,Broward County,33312,US,TIGER/Line® dataset from the US Census Bureau,,
2294682,3-May-22,Pennsylvania,Pittsburgh,500 block of Maytide St,1,0,N/A,40.47441,-79.950968,0.5,place,,,,,Pittsburgh,PA,Allegheny County,15201,US,TIGER/Line® dataset from the US Census Bureau,,
2293925,3-May-22,Florida,Jacksonville,W 23rd St and Gladys St,1,2,N/A,30.357996,-81.699762,1,intersection,,Gladys St,,,Jacksonville,FL,Duval County,32209,US,TIGER/Line® dataset from the US Census Bureau,,
2293908,3-May-22,New York,Selden,55 Hollywood Ave,2,0,N/A,40.854586,-73.039105,1,rooftop,55,Hollywood Ave,,,Selden,NY,Suffolk County,11784,US,Suffolk,1565,0.128
2293774,3-May-22,Indiana,Indianapolis,1856 N Rural St,1,0,N/A,39.792284,-86.117052,1,rooftop,1856,N Rural St,,,Indianapolis,IN,Marion County,46218,US,Statewide IN,984,0.102
2293895,3-May-22,Florida,Greenacres,500 block of Fleming Ave,1,0,N/A,30.084113,-81.718631,0.33,place,,,,,Fleming Island,FL,Clay County,32003,US,TIGER/Line® dataset from the US Census Bureau,,
2293862,3-May-22,Ohio,Brunswick,4300 block of Southwick Blvd,1,0,N/A,41.23811,-81.8418,0.5,place,,,,,Brunswick,OH,Medina County,44212,US,TIGER/Line® dataset from the US Census Bureau,,
2294153,3-May-22,California,Compton,1530 S Wilmington Ave,1,1,N/A,33.881733,-118.236472,1,range_interpolation,1530,S Wilmington Ave,,,Compton,CA,Los Angeles County,90220,US,TIGER/Line® dataset from the US Census Bureau,2093,0.048
2293568,3-May-22,Arizona,Tucson,5301 E Glenn St,3,0,N/A,32.258265,-110.8794,1,rooftop,5301,E Glenn St,,,Tucson,AZ,Pima County,85712,US,Pima,681,0.441
2298197,3-May-22,Washington,Everett,3800 block of Smith Ave,1,0,N/A,47.988661,-122.199795,0.5,place,,,,,Everett,WA,Snohomish County,98201,US,TIGER/Line® dataset from the US Census Bureau,,
2305450,3-May-22,District of Columbia,Washington,700 Block of Brandywine St SE,1,0,N/A,38.911936,-77.016719,0.5,place,,,,,Washington,DC,District of Columbia,20001,US,TIGER/Line® dataset from the US Census Bureau,,
2295343,3-May-22,Arkansas,Hope,600 block of S Walnut St,1,0,N/A,33.673559,-93.606807,0.5,place,,,,,Hope,AR,Hempstead County,71801,US,TIGER/Line® dataset from the US Census Bureau,,
2293835,3-May-22,Mississippi,Lexington,325 Depot St,1,0,N/A,33.112601,-90.049545,0.7,street_center,,State Hwy 12,,,Lexington,MS,Holmes County,39095,US,TIGER/Line® dataset from the US Census Bureau,984,0.102
2294460,3-May-22,Missouri,Platte City,Running Horse Rd and NW 132nd St,1,0,N/A,39.332951,-94.756439,0.63,intersection,,NW 132nd St,,,Platte City,MO,Platte County,64079,US,TIGER/Line® dataset from the US Census Bureau,,
2293052,3-May-22,Virginia,Richmond,200 block of W Coutts St,1,0,N/A,37.524246,-77.493157,0.5,place,,,,,Richmond,VA,Richmond City,23218,US,TIGER/Line® dataset from the US Census Bureau,,
2293751,3-May-22,Texas,San Antonio,3203 Bolmore Dr,1,0,N/A,29.365081,-98.437708,1,rooftop,3203,Bolmore Dr,,,San Antonio,TX,Bexar County,78223,US,San Antonio,1130,0.088
2294375,3-May-22,Ohio,Cleveland,St. Clair Ave,1,0,N/A,41.50011,-81.697149,0.9,street_center,,W St Clair Ave,,,Cleveland,OH,Cuyahoga County,44113,US,TIGER/Line® dataset from the US Census Bureau,4889,0.02
2293468,3-May-22,Virginia,Norfolk,900 block of E Virginia Beach Blvd,1,1,N/A,36.844004,-76.12036,0.5,place,,,,,Virginia Beach,VA,Virginia Beach City,23450,US,TIGER/Line® dataset from the US Census Bureau,,
2293759,3-May-22,Alabama,Mobile (Prichard),Eastland Dr and Lott Rd,1,0,N/A,30.764414,-88.133398,0.98,intersection,,Eastland Rd,,,Eight Mile,AL,Mobile County,36613,US,TIGER/Line® dataset from the US Census Bureau,,
2293537,3-May-22,Kentucky,Louisville,300 block of Macon Ave,1,0,N/A,38.25247,-85.753812,0.5,place,,,,,Louisville,KY,Jefferson County,40202,US,TIGER/Line® dataset from the US Census Bureau,,
2303215,3-May-22,Mississippi,Hollandale,Sandifer Rd,1,0,N/A,33.190822,-90.861406,1,street_center,,Sandifer Rd,,,Hollandale,MS,Washington County,38748,US,TIGER/Line® dataset from the US Census Bureau,1096,0.091
2294205,3-May-22,Virginia,Suffolk,2210 E Washington St,1,1,N/A,36.732886,-76.557181,1,rooftop,2210,E Washington St,,,Suffolk,VA,Suffolk City,23434,US,Virginia Geographic Information Network (VGIN),1543,0.065
2293685,2-May-22,Arkansas,Sherwood,N/A,1,0,N/A,34.880689,-92.230285,1,place,,,,,Sherwood,AR,Pulaski County,72120,US,TIGER/Line® dataset from the US Census Bureau,,
2292701,2-May-22,Kentucky,Louisville,4400 block of Plantus Place,1,0,N/A,38.25247,-85.753812,0.5,place,,,,,Louisville,KY,Jefferson County,40202,US,TIGER/Line® dataset from the US Census Bureau,,
