Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
2320397,6/3/2022,Wisconsin,New Lisbon,W6128 Woodland Hills Rd,1,1,N/A,43.8577,-90.073921,1,rooftop,W6128,Woodland Hills Rd,,,New Lisbon,WI,Juneau County,53950,US,Statewide WI
2321023,6/3/2022,Georgia,Atlanta,443 Moreland Ave SE,0,1,N/A,33.741854,-84.349607,1,rooftop,443,Moreland Ave SE,,,Atlanta,GA,Fulton County,30316,US,City of Atlanta
2320928,6/3/2022,Connecticut,Waterbury,Porter St and Bank St,0,1,N/A,41.542367,-73.046591,0.88,intersection,,Bank St,,,Waterbury,CT,New Haven County,6708,US,TIGER/Line® dataset from the US Census Bureau
2319875,6/3/2022,Indiana,Indianapolis,S Belmont Ave and W Morris St,0,1,N/A,39.750993,-86.196738,1,intersection,,S Belmont Ave,,,Indianapolis,IN,Marion County,46221,US,TIGER/Line® dataset from the US Census Bureau
2320912,6/3/2022,Massachusetts,Brockton,Fuller St,0,1,N/A,42.077365,-71.025242,1,street_center,,Fuller St,,,Brockton,MA,Plymouth County,2301,US,TIGER/Line® dataset from the US Census Bureau
2320120,6/3/2022,New York,Bronx,E 137th St and St Anns Ave,0,1,N/A,40.819329,-73.920355,0.5,place,,,,,Bronx,NY,Bronx County,10451,US,TIGER/Line® dataset from the US Census Bureau
2320112,6/3/2022,New York,Corona (Queens),50-10 Broadway,0,1,N/A,40.754798,-73.911039,1,rooftop,50-10,Broadway,,,Woodside,NY,Queens County,11377,US,City of New York
2320299,6/3/2022,Massachusetts,Boston,87 Whitfield St,0,2,N/A,42.29253,-71.07454,1,rooftop,87,Whitfield St,,,Dorchester Center,MA,Suffolk County,2124,US,City of Boston
2320361,6/3/2022,Virginia,Chester,10960 block of Stepney Rd,1,5,N/A,37.374976,-77.431044,0.9,range_interpolation,10960,Stepney Rd,,,Chester,VA,Chesterfield County,23831,US,TIGER/Line® dataset from the US Census Bureau
2320879,6/3/2022,California,Long Beach,1600 block of 14th St,1,1,N/A,33.771341,-118.214709,1,rooftop,1600,St,,,Long Beach,CA,Los Angeles County,90802,US,City of Long Beach
2320885,6/3/2022,California,Long Beach,2100 block of E Ocean Blvd,0,1,N/A,35.106168,-120.611142,0.5,place,,,,,Oceano,CA,San Luis Obispo County,93445,US,TIGER/Line® dataset from the US Census Bureau
2320097,6/3/2022,New York,Bronx,907 Southern Blvd,0,1,N/A,40.819741,-73.892932,1,rooftop,907,Southern Blvd,,,Bronx,NY,Bronx County,10459,US,City of New York
2320385,6/3/2022,Tennessee,Memphis,4510 Macon Rd,0,2,N/A,35.162236,-89.91055,1,rooftop,4510,Macon Rd,,,Memphis,TN,Shelby County,38122,US,City of Memphis
2320383,6/3/2022,Tennessee,Memphis,1480 Tennyson Cove,0,1,N/A,35.172402,-89.931994,1,rooftop,1480,Tennyson Cv,,,Memphis,TN,Shelby County,38108,US,Shelby
2320862,6/3/2022,Nebraska,Omaha,S 30th St and T St,1,3,N/A,41.202514,-95.957717,0.87,intersection,,S 30th St,,,Omaha,NE,Douglas County,68107,US,TIGER/Line® dataset from the US Census Bureau
2320869,6/3/2022,California,Fresno,Argyle Ave and E Kings Canyon Rd,0,1,N/A,36.736205,-119.692981,0.8,intersection,,E Kings Canyon Rd,,,Fresno,CA,Fresno County,93727,US,TIGER/Line® dataset from the US Census Bureau
2320854,6/3/2022,Missouri,Saint Louis,10000 block of Pepper Ln,0,1,N/A,38.522282,-90.279239,0.79,nearest_rooftop_match,10006,Luna Ct,,,Saint Louis,MO,St. Louis County,63125,US,St Louis
2320852,6/3/2022,Missouri,Kansas City,Thompson Ave and Oakley Ave,0,1,N/A,39.106989,-94.516666,1,intersection,,Oakley Ave,,,Kansas City,MO,Jackson County,64123,US,TIGER/Line® dataset from the US Census Bureau
2320849,6/3/2022,Missouri,Aurora,3037 S Elliott Ave,0,1,N/A,36.947925,-93.718714,1,range_interpolation,3037,S Elliott Ave,,,Aurora,MO,Lawrence County,65605,US,TIGER/Line® dataset from the US Census Bureau
2320804,6/3/2022,Colorado,Denver,4700 block of N Washington St,0,1,N/A,39.760189,-104.996553,0.5,place,,,,,Denver,CO,Denver County,80202,US,TIGER/Line® dataset from the US Census Bureau
2320800,6/3/2022,Florida,Palmetto,400 block of 10th Ave W,0,1,N/A,27.577315,-82.516004,0.5,place,,,,,Palmetto,FL,Manatee County,34221,US,TIGER/Line® dataset from the US Census Bureau
2321715,6/3/2022,Colorado,Greeley (Garden City),2647 8th Ave,0,1,N/A,40.393871,-104.691821,1,rooftop,2647,8th Ave,,,Greeley,CO,Weld County,80631,US,Weld
2320011,6/3/2022,Colorado,Littleton (Lakewood),5200 W Colfax Ave,0,1,N/A,39.74014,-105.053559,0.9,rooftop,5200,W Colfax Ave,,,Lakewood,CO,Jefferson County,80214,US,Jefferson
2320006,6/3/2022,Ohio,Cleveland,Superior Ave and W 3rd St,0,1,N/A,41.499252,-81.694467,0.8,intersection,,State Rte 3,,,Cleveland,OH,Cuyahoga County,44103,US,TIGER/Line® dataset from the US Census Bureau
2320758,6/3/2022,Massachusetts,Brockton,W Harvard St and Marciano Way,0,1,N/A,42.074763,-71.028436,1,street_center,,W Harvard St,,,Brockton,MA,Plymouth County,2301,US,TIGER/Line® dataset from the US Census Bureau
2320151,6/3/2022,Nebraska,Omaha,5132 L St,0,2,N/A,41.212887,-95.995385,1,rooftop,5132,L St,,,Omaha,NE,Douglas County,68117,US,Douglas
2320746,6/3/2022,Texas,San Antonio,W Hildebrand Ave and Aganier Ave,0,1,N/A,29.465636,-98.506097,0.92,intersection,,Aganier Ave,,,San Antonio,TX,Bexar County,78212,US,TIGER/Line® dataset from the US Census Bureau
2320734,6/3/2022,Texas,Lubbock,14600 block of County Rd 2110,0,1,N/A,33.588771,-101.850445,0.4,place,,,,,Lubbock,TX,Lubbock County,79401,US,TIGER/Line® dataset from the US Census Bureau
2319928,6/3/2022,Georgia,Augusta,3434 Wrightsboro Rd,0,1,N/A,33.467369,-82.07901,1,rooftop,3434,Wrightsboro Rd,,,Augusta,GA,Richmond County,30909,US,Richmond
2320729,6/3/2022,Florida,Ocala,100 NW 23rd Ave,0,1,N/A,29.187705,-82.16265,1,rooftop,100,NW 23rd Ave,,,Ocala,FL,Marion County,34475,US,Marion
2320723,6/3/2022,Indiana,Indianapolis,707 E North St,0,1,N/A,39.77503,-86.14497,1,rooftop,707,E North St,,,Indianapolis,IN,Marion County,46202,US,Statewide IN
2321618,6/3/2022,Georgia,Atlanta,617 Parkway Dr NE,0,1,N/A,33.771424,-84.372474,1,rooftop,617,Parkway Dr NE,,,Atlanta,GA,Fulton County,30308,US,City of Atlanta
2320435,6/3/2022,Texas,Houston,12500 block of Dunlap St,0,1,N/A,29.813142,-95.309789,0.5,place,,,,,Houston,TX,Harris County,77001,US,TIGER/Line® dataset from the US Census Bureau
2320702,6/3/2022,Pennsylvania,Chambersburg,500 block of South Main St,0,1,N/A,39.93759,-77.6611,0.5,place,,,,,Chambersburg,PA,Franklin County,17201,US,TIGER/Line® dataset from the US Census Bureau
2320696,6/3/2022,Illinois,Chicago,5900 block of W Iowa St,0,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2319883,6/3/2022,Michigan,Detroit,9100 block of Chalmers St,0,1,N/A,42.347021,-83.060184,0.5,place,,,,,Detroit,MI,Wayne County,48201,US,TIGER/Line® dataset from the US Census Bureau
2321520,6/3/2022,Missouri,Saint Louis,501 Chouteau Ave,0,2,N/A,38.616926,-90.193361,1,range_interpolation,501,Chouteau Ave,,,Saint Louis,MO,St. Louis City,63102,US,TIGER/Line® dataset from the US Census Bureau
2319841,6/3/2022,Florida,Hallandale (Hallandale Beach),I-95 and Hallandale Beach Blvd,0,1,N/A,25.985094,-80.16467,0.72,intersection,,W Hallandale Beach Blvd,,,Hallandale,FL,Broward County,33009,US,TIGER/Line® dataset from the US Census Bureau
2319785,6/3/2022,Texas,Dallas,2322 Scotland Dr,1,1,N/A,32.700294,-96.784045,1,rooftop,2322,Scotland Dr,,,Dallas,TX,Dallas County,75216,US,Dallas
2320660,6/3/2022,Florida,Jacksonville,15200 block of Max Leggett Pkwy,0,1,N/A,30.389438,-81.680806,0.5,place,,,,,Jacksonville,FL,Duval County,32201,US,TIGER/Line® dataset from the US Census Bureau
2319822,6/3/2022,Texas,Fort Worth,2800 block of Scott Ave,0,1,N/A,32.731374,-97.285191,0.9,rooftop,2800,Ave E,,,Fort Worth,TX,Tarrant County,76105,US,Tarrant County
2320644,6/3/2022,Florida,Pensacola,1300 Block of N V St,0,2,N/A,30.426247,-87.247516,1,rooftop,1300,Block U St,,,Pensacola,FL,Escambia County,32505,US,MapWise (and individual Florida counties)
2319798,6/3/2022,Florida,Jacksonville,1393 Kings Rd,0,1,N/A,30.341829,-81.677593,1,rooftop,1393,Kings Rd,,,Jacksonville,FL,Duval County,32209,US,Duval
2320615,6/3/2022,Ohio,Toledo,Chester St and Gibbons St,0,1,N/A,41.635818,-83.577955,0.96,intersection,,Chester St,,,Toledo,OH,Lucas County,43609,US,TIGER/Line® dataset from the US Census Bureau
2320610,6/3/2022,Ohio,Columbus,1092 E Main St,0,1,N/A,39.958006,-82.970149,1,rooftop,1092,E Main St,,,Columbus,OH,Franklin County,43205,US,Franklin
2320606,6/3/2022,Illinois,Chicago,2300 block of S Troy St,0,1,N/A,38.721612,-89.895817,0.5,place,,,,,Troy,IL,Madison County,62294,US,TIGER/Line® dataset from the US Census Bureau
2319756,6/3/2022,Illinois,Chicago,5500 block of S Spaulding Ave,0,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2320595,6/3/2022,Illinois,Chicago,2600 block of W 12th Pl,0,2,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2320580,6/3/2022,Illinois,Chicago,700 block of E 37th St,0,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2321404,6/3/2022,Delaware,Dover,1000 White Oak Rd,0,1,N/A,39.170081,-75.513778,1,range_interpolation,1000,White Oak Rd,,,Dover,DE,Kent County,19901,US,TIGER/Line® dataset from the US Census Bureau
2320533,6/3/2022,Mississippi,Natchez,Johnson Cir,0,1,N/A,31.595726,-91.362183,1,street_center,,Johnson Cir,,,Natchez,MS,Adams County,39120,US,TIGER/Line® dataset from the US Census Bureau
2319698,6/3/2022,Illinois,Chicago,600 block of E 51st St,0,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2320519,6/3/2022,Louisiana,New Orleans,6000 block of Chef Menteur Hwy,0,1,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2320517,6/3/2022,Louisiana,New Orleans,1900 block of Onzaga St,0,1,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2320515,6/3/2022,Louisiana,New Orleans,4400 block of Chef Menteur Hwy,0,1,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2320512,6/3/2022,Louisiana,New Orleans,N Galvez St and Magic St,0,2,N/A,29.97942,-90.047851,1,street_center,,N Galvez St,,,New Orleans,LA,Orleans Parish,70117,US,TIGER/Line® dataset from the US Census Bureau
2320499,6/3/2022,Louisiana,Opelousas,Lastrapes St and Rice Ln,0,1,N/A,30.542825,-92.091437,1,intersection,,Lastrapes St,,,Opelousas,LA,St. Landry Parish,70570,US,TIGER/Line® dataset from the US Census Bureau
2319903,6/3/2022,Minnesota,Minneapolis,800 block of Hennepin Ave,0,1,N/A,45.006121,-93.475228,1,county,,,,,,MN,Hennepin County,,US,US Census Bureau
2320442,6/3/2022,Minnesota,Minneapolis,700 W Broadway Ave,0,1,N/A,45.000069,-93.288429,1,rooftop,700,W Broadway Ave,,,Minneapolis,MN,Hennepin County,55411,US,Hennepin
2320208,6/3/2022,Virginia,Roanoke,2800 block of Colonial Ave SW,0,1,N/A,37.274175,-79.95786,0.5,place,,,,,Roanoke,VA,Roanoke City,24003,US,TIGER/Line® dataset from the US Census Bureau
2321286,6/3/2022,Pennsylvania,Philadelphia,Market Street,0,1,N/A,39.957624,-75.204463,1,street_center,,Market St,,,Philadelphia,PA,Philadelphia County,19104,US,TIGER/Line® dataset from the US Census Bureau
2321291,6/3/2022,Pennsylvania,Philadelphia,8th Street,0,1,N/A,39.892654,-75.190673,0.9,street_center,,8th St W,,,Philadelphia,PA,Philadelphia County,19112,US,TIGER/Line® dataset from the US Census Bureau
2321289,6/3/2022,Pennsylvania,Philadelphia,Arch Street,0,1,N/A,39.961375,-75.221741,1,street_center,,Arch St,,,Philadelphia,PA,Philadelphia County,19139,US,TIGER/Line® dataset from the US Census Bureau
2321284,6/3/2022,Pennsylvania,Philadelphia,Delancey Street,0,1,N/A,39.947967,-75.179574,1,street_center,,Delancey St,,,Philadelphia,PA,Philadelphia County,19103,US,TIGER/Line® dataset from the US Census Bureau
2321264,6/3/2022,Louisiana,Houma,300 block of Grace St,0,1,N/A,29.578671,-90.805402,0.5,place,,,,,Houma,LA,Terrebonne Parish,70360,US,TIGER/Line® dataset from the US Census Bureau
2319558,6/2/2022,Tennessee,Memphis,6602 Meadow Bend Dr,0,1,N/A,35.032707,-89.843177,1,rooftop,6602,Meadow Bend Dr,,,Memphis,TN,Shelby County,38141,US,City of Memphis
2319529,6/2/2022,Alabama,Montgomery,2200 block of W Woodley Sq,0,1,N/A,31.00935,-85.74438,0.5,place,,,,,Black,AL,Geneva County,36314,US,TIGER/Line® dataset from the US Census Bureau
2319506,6/2/2022,Alabama,Huntsville,Jordan Rd and Bell Cir,0,1,N/A,34.784676,-86.50563,1,intersection,,Bell Cir,,,Huntsville,AL,Madison County,35811,US,TIGER/Line® dataset from the US Census Bureau
2319486,6/2/2022,California,San Francisco,8th St and Mission St,0,2,N/A,37.777457,-122.413158,1,intersection,,8th St,,,San Francisco,CA,San Francisco County,94103,US,TIGER/Line® dataset from the US Census Bureau
2319474,6/2/2022,Michigan,Detroit,Guilford St and E Warren Ave,0,1,N/A,42.407091,-82.927045,1,intersection,,E Warren Ave,,,Detroit,MI,Wayne County,48224,US,TIGER/Line® dataset from the US Census Bureau
2320333,6/2/2022,New Jersey,Newark,505 Elizabeth Ave,0,3,N/A,40.708952,-74.200876,1,rooftop,505,Elizabeth Ave,,,Newark,NJ,Essex County,7112,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
2320329,6/2/2022,New Jersey,Newark,200 block of S 6th St,0,1,N/A,40.735642,-74.173988,0.5,place,,,,,Newark,NJ,Essex County,7102,US,TIGER/Line® dataset from the US Census Bureau
2320302,6/2/2022,Massachusetts,Boston,Washington St and Fenelon St,0,1,N/A,42.303253,-71.079906,0.9,intersection,,Fenelon St,,,Boston,MA,Suffolk County,2121,US,TIGER/Line® dataset from the US Census Bureau
2319354,6/2/2022,Illinois,Chicago,7107 S Champlain Ave,1,1,N/A,41.765704,-87.609072,1,range_interpolation,7107,S Champlain Ave,,,Chicago,IL,Cook County,60619,US,TIGER/Line® dataset from the US Census Bureau
2319411,6/2/2022,Illinois,Chicago,N/A,0,1,N/A,41.88531,-87.62213,1,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2319361,6/2/2022,District of Columbia,Washington,North Capitol St NE and P St NW,1,1,N/A,38.911425,-77.009025,0.81,intersection,,N Capitol St NE,,,Washington,DC,District of Columbia,20001,US,TIGER/Line® dataset from the US Census Bureau
2319352,6/2/2022,Illinois,Chicago,6331 S Ellis Ave,0,1,N/A,41.779523,-87.600102,1,rooftop,6331,S Ellis Ave,,,Chicago,IL,Cook County,60637,US,City of Chicago
2320245,6/2/2022,Michigan,Flint,3400 block of Herrick St,0,1,N/A,42.965926,-83.780835,0.5,place,,,,,Flint,MI,Genesee County,48501,US,TIGER/Line® dataset from the US Census Bureau
2319604,6/2/2022,Virginia,Portsmouth,Alden Ave and Emmons Pl,0,1,N/A,36.803582,-76.31545,0.86,intersection,,Alden Ave,,,Portsmouth,VA,Portsmouth City,23702,US,TIGER/Line® dataset from the US Census Bureau
2319600,6/2/2022,Virginia,Portsmouth,2400 block of Staunton Ave,0,1,N/A,38.157368,-79.065116,0.5,place,,,,,Staunton,VA,Staunton City,24401,US,TIGER/Line® dataset from the US Census Bureau
2319593,6/2/2022,Virginia,Portsmouth,1100 block of Virginia Ave,0,1,N/A,36.837463,-76.330787,0.9,range_interpolation,1100,Virginia Ave,,,Portsmouth,VA,Portsmouth City,23707,US,TIGER/Line® dataset from the US Census Bureau
2319237,6/2/2022,Georgia,Atlanta,484 Rockwell St SW,0,1,N/A,33.731731,-84.403482,1,rooftop,484,Rockwell St SW,,,Atlanta,GA,Fulton County,30310,US,City of Atlanta
2320213,6/2/2022,Michigan,Lansing,Westmoreland Ave and Hyland St,0,1,N/A,42.745075,-84.571638,1,intersection,,Hyland St,,,Lansing,MI,Ingham County,48915,US,TIGER/Line® dataset from the US Census Bureau
2319252,6/2/2022,Illinois,Peoria,80 block of NE Adams St,0,2,N/A,40.693137,-89.589847,0.5,place,,,,,Peoria,IL,Peoria County,61601,US,TIGER/Line® dataset from the US Census Bureau
2319267,6/2/2022,West Virginia,Beckley,222 Hargrove St,0,1,N/A,37.776522,-81.180469,1,rooftop,222,Hargrove St,,,Beckley,WV,Raleigh County,25801,US,Raleigh
2319205,6/2/2022,Wisconsin,Milwaukee,1900 block of W Vienna Ave,0,1,N/A,43.043213,-87.894734,0.5,place,,,,,Milwaukee,WI,Milwaukee County,53202,US,TIGER/Line® dataset from the US Census Bureau
2319187,6/2/2022,Pennsylvania,Philadelphia,25300 block of S 61st St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2319163,6/2/2022,Florida,Opa Locka,13875 NW 22nd Ave,0,1,N/A,25.900132,-80.234493,1,rooftop,13875,NW 22nd Ave,,,Opa Locka,FL,Miami-Dade County,33054,US,Miami2
2319161,6/2/2022,Texas,Laredo,8500 block of Ontario Loop,0,1,N/A,27.515879,-99.494078,0.5,place,,,,,Laredo,TX,Webb County,78040,US,TIGER/Line® dataset from the US Census Bureau
2319110,6/2/2022,Florida,Lake City,2580 SW Windsong Cir,0,1,N/A,30.172115,-82.677085,1,rooftop,2580,SW Windsong Cir,,,Lake City,FL,Columbia County,32025,US,Statewide2
2319143,6/2/2022,Florida,Jacksonville,300 block of Stockton St,0,1,N/A,30.322398,-81.398286,0.9,nearest_rooftop_match,302,St,,,Neptune Beach,FL,Duval County,32266,US,Loveland
2320963,6/2/2022,Georgia,Athens,110 Hawthorne Ave,0,1,N/A,33.95092,-83.409319,1,rooftop,110,Hawthorne Ave,,,Athens,GA,Clarke County,30606,US,Clarke
2319540,6/2/2022,Tennessee,Nashville,701 Division St,1,1,N/A,36.149512,-86.778235,1,rooftop,701,Division St,,,Nashville,TN,Davidson County,37203,US,City of Nashville
2319088,6/2/2022,Texas,Alvin,400 block of W Dumble St,0,1,N/A,29.380858,-95.241857,0.5,place,,,,,Alvin,TX,Brazoria County,77511,US,TIGER/Line® dataset from the US Census Bureau
2320125,6/2/2022,New York,Brooklyn,200 Junius St,0,1,N/A,40.670202,-73.903252,1,rooftop,200,Junius St,,,Brooklyn,NY,Kings County,11212,US,City of New York
2319034,6/2/2022,California,Fresno,Gettysburg Ave and Fresno St,0,1,N/A,36.801318,-119.78138,0.8,intersection,,E Gettysburg Ave,,,Fresno,CA,Fresno County,93726,US,TIGER/Line® dataset from the US Census Bureau
2318926,6/2/2022,Kansas,Topeka,1110 SE Powell St,0,1,N/A,39.035887,-95.648617,1,rooftop,1110,SE Powell St,,,Topeka,KS,Shawnee County,66607,US,Statewide KS
2320102,6/2/2022,Kansas,Wichita,I-135 and E 13th St N,0,1,N/A,37.707665,-97.498842,0.8,intersection,,N 135th St W,,,Wichita,KS,Sedgwick County,67235,US,TIGER/Line® dataset from the US Census Bureau
2320099,6/2/2022,Kansas,Wichita,1900 block of S Dellrose St,0,1,N/A,37.651974,-97.258997,0.5,place,,,,,Wichita,KS,Sedgwick County,67201,US,TIGER/Line® dataset from the US Census Bureau
2320095,6/2/2022,Pennsylvania,Philadelphia,2400 block of Edgley St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2320093,6/2/2022,Pennsylvania,Philadelphia,Washington Ln and Cheltenham Ave,0,1,N/A,40.071731,-75.154076,1,intersection,,Washington Ln,,,Elkins Park,PA,Philadelphia County,19027,US,TIGER/Line® dataset from the US Census Bureau
2320091,6/2/2022,Pennsylvania,Philadelphia,4200 block of Unruh Ave,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2320089,6/2/2022,Pennsylvania,Philadelphia,3100 block of Kensington Ave,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2320084,6/2/2022,Maryland,Temple Hills,3400 block of Brinkley Rd,0,1,N/A,38.817263,-76.935795,0.5,place,,,,,Temple Hills,MD,Prince George's County,20748,US,TIGER/Line® dataset from the US Census Bureau
2318985,6/2/2022,Illinois,New Athens,9300 block of Golden Rule Mine Rd,1,2,N/A,38.013132,-89.899569,0.5,place,,,,,Menard,IL,Randolph County,62259,US,TIGER/Line® dataset from the US Census Bureau
2318949,6/2/2022,Texas,Fort Worth,6000 block of Ridgecrest Ln,0,1,N/A,32.771419,-97.291484,0.5,place,,,,,Fort Worth,TX,Tarrant County,76101,US,TIGER/Line® dataset from the US Census Bureau
2320063,6/2/2022,Maryland,Baltimore,2215 W Patapsco Ave,0,1,N/A,39.251101,-76.646576,1,rooftop,2215,W Patapsco Ave,,,Baltimore,MD,Baltimore City,21230,US,City of Baltimore
2320060,6/2/2022,Pennsylvania,Harrisburg,N 16th St and Helen St,0,2,N/A,40.268118,-76.866636,0.99,intersection,,Helen St,,,Harrisburg,PA,Dauphin County,17103,US,TIGER/Line® dataset from the US Census Bureau
2318939,6/2/2022,Maryland,Annapolis,1900 Fairfax Rd,0,1,N/A,38.974179,-76.52529,1,rooftop,1900,Fairfax Rd,,,Annapolis,MD,Anne Arundel County,21401,US,Anne Arundel
2318903,6/2/2022,Texas,College Station,8175 Atlas Pear Dr,0,1,N/A,30.604796,-96.378685,0.62,nearest_rooftop_match,8085,Atlas Pear Dr,,,Bryan,TX,Brazos County,77807,US,Brazos
2319009,6/2/2022,Wisconsin,Racine,3500 block of Osborne Blvd,0,2,N/A,42.727153,-87.675979,0.5,place,,,,,Racine,WI,Racine County,53401,US,TIGER/Line® dataset from the US Census Bureau
