Incident ID,Incident Date,State,City Or County,Address,Killed,Injured,Operations,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
2288933,26-Apr-22,Minnesota,Lake Lillian,10900 block of SE 165th Ave,1,0,N/A,44.96524,-94.87722,0.5,place,,,,,Lake Lillian,MN,Kandiyohi County,56253,US,TIGER/Line® dataset from the US Census Bureau
2290062,26-Apr-22,Alabama,Hartselle,2300 Bonnie Dale Ln NW,1,0,N/A,34.472231,-86.965055,1,rooftop,2300,Bonnie Dale Ln NW,,,Hartselle,AL,Morgan County,35640,US,Morgan
2289693,26-Apr-22,New Mexico,Portales,900 block of W 16th St,1,0,N/A,34.076964,-103.352595,0.5,place,,,,,Portales,NM,Roosevelt County,88130,US,TIGER/Line® dataset from the US Census Bureau
2289025,26-Apr-22,California,Oakland,9th St and Pine St,1,0,N/A,37.810232,-122.302118,1,intersection,,9th St,,,Oakland,CA,Alameda County,94607,US,TIGER/Line® dataset from the US Census Bureau
2289589,26-Apr-22,Texas,Grand Prairie,1800 block of Galveston St,1,0,N/A,29.310535,-94.775768,0.5,place,,,,,Galveston,TX,Galveston County,77550,US,TIGER/Line® dataset from the US Census Bureau
2291320,26-Apr-22,California,Antelope,Elverta Rd and Acappella Cir,1,0,N/A,38.714859,-121.371046,0.9,intersection,,Acappella Cir,,,Antelope,CA,Sacramento County,95843,US,TIGER/Line® dataset from the US Census Bureau
2288467,26-Apr-22,Tennessee,Memphis,285 Gaston Ave,1,0,N/A,35.117721,-90.052716,1,rooftop,285,Gaston Ave,,,Memphis,TN,Shelby County,38106,US,City of Memphis
2288158,26-Apr-22,Michigan,Burton,1500 block of E McLean Ave,1,0,N/A,43.025934,-83.604053,0.5,place,,,,,Burton,MI,Genesee County,48509,US,TIGER/Line® dataset from the US Census Bureau
2288484,26-Apr-22,Wisconsin,Janesville,1345 Plainfield Ave,1,0,N/A,42.721043,-89.006812,1,rooftop,1345,Plainfield Ave,,,Janesville,WI,Rock County,53545,US,Rock
2288522,26-Apr-22,Colorado,Evans,4350 37th St,1,0,N/A,40.374838,-104.749245,1,rooftop,4350,37th St,,,Evans,CO,Weld County,80620,US,City of Greeley
2289058,26-Apr-22,Ohio,Beachwood (Warrensville Heights),Walford Rd,1,0,N/A,41.431081,-81.509808,0.9,street_center,,Walford Rd,,,Cleveland,OH,Cuyahoga County,44128,US,TIGER/Line® dataset from the US Census Bureau
2288935,26-Apr-22,Georgia,Conley,4400 Block of Richard Rd,1,0,N/A,33.636858,-84.337139,0.5,place,,,,,Conley,GA,Clayton County,30288,US,TIGER/Line® dataset from the US Census Bureau
2288195,26-Apr-22,California,Fresno,Mayor Ave,1,0,N/A,36.724522,-119.799485,1,street_center,,Mayor Ave,,,Fresno,CA,Fresno County,93706,US,TIGER/Line® dataset from the US Census Bureau
2288193,26-Apr-22,Michigan,Ishpeming,350 Aspen Ridge School Rd,1,0,N/A,46.480538,-87.733772,1,range_interpolation,350,Aspen Ridge School Rd,,,Ishpeming,MI,Marquette County,49849,US,TIGER/Line® dataset from the US Census Bureau
2288008,26-Apr-22,Maryland,Baltimore,500 block of N Highland Ave,1,0,N/A,39.28073,-76.600152,0.7,street_center,,Block St,,,Baltimore,MD,Baltimore City,21231,US,TIGER/Line® dataset from the US Census Bureau
2288486,26-Apr-22,Maine,Portland,107 Woodford St,1,1,N/A,43.671009,-70.282721,1,rooftop,107,Woodford St,,,Portland,ME,Cumberland County,4103,US,Maine Office of GIS
2304728,26-Apr-22,Pennsylvania,Bedford,Louks Ln,1,0,N/A,39.795095,-78.627622,1,street_center,,Louks Ln,,,Bedford,PA,Bedford County,15522,US,TIGER/Line® dataset from the US Census Bureau
2288235,26-Apr-22,Georgia,Decatur,2587 Candler Rd,1,0,N/A,33.714687,-84.273505,1,rooftop,2587,Candler Rd,,,Decatur,GA,Dekalb County,30032,US,Dekalb
2288525,26-Apr-22,Colorado,Denver,5959 N Dunkirk St,3,0,N/A,39.804382,-104.763186,1,rooftop,5959,N Dunkirk St,,,Denver,CO,Denver County,80249,US,Denver
2288433,26-Apr-22,Louisiana,New Orleans,400 block of Burgundy St,1,0,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2289038,26-Apr-22,Ohio,Columbus,5880 N Meadows Blvd,1,0,N/A,40.085846,-82.992135,1,rooftop,5880,N Meadows Blvd,,,Columbus,OH,Franklin County,43229,US,Franklin
2288918,26-Apr-22,Georgia,Macon,1689 Eisenhower Pkwy,1,0,N/A,32.815663,-83.674098,1,rooftop,1689,Eisenhower Pkwy,,,Macon,GA,Bibb County,31206,US,Bibb
2288742,26-Apr-22,Florida,Jacksonville,14011 Hollings St,2,0,N/A,30.489819,-81.620658,1,rooftop,14011,Hollings St,,,Jacksonville,FL,Duval County,32218,US,Duval
2289211,26-Apr-22,Illinois,Peoria,W Wiswall St and S Madison Park Terrace,1,1,N/A,40.680467,-89.626008,1,intersection,,S Madison Park Ter,,,Peoria,IL,Peoria County,61605,US,TIGER/Line® dataset from the US Census Bureau
2288153,26-Apr-22,Minnesota,Saint Paul,200 block of Bates Ave,1,0,N/A,44.951483,-93.090649,0.5,place,,,,,Saint Paul,MN,Ramsey County,55101,US,TIGER/Line® dataset from the US Census Bureau
2288808,26-Apr-22,Pennsylvania,Upper Darby,S Keystone Ave,1,0,N/A,39.960097,-75.272095,1,street_center,,S Keystone Ave,,,Upper Darby,PA,Delaware County,19082,US,TIGER/Line® dataset from the US Census Bureau
2288805,26-Apr-22,Florida,Tampa,15501 Bruce B Downs Blvd,1,0,N/A,28.080611,-82.407005,1,rooftop,15501,Bruce B Downs Blvd,,,Tampa,FL,Hillsborough County,33647,US,Statewide2
2288255,26-Apr-22,Michigan,Roseville,M-97 and Twelve Mile Rd,1,0,N/A,42.509635,-82.936069,0.5,place,,,,,Roseville,MI,Macomb County,48066,US,TIGER/Line® dataset from the US Census Bureau
2291009,26-Apr-22,Oklahoma,Oklahoma City,5000 block of NW 10th St,1,0,N/A,35.491608,-97.562817,0.5,place,,,,,Oklahoma City,OK,Oklahoma County,73101,US,TIGER/Line® dataset from the US Census Bureau
2295403,26-Apr-22,Pennsylvania,Philadelphia,31st St and Tasker St,1,0,N/A,39.932806,-75.196252,0.67,intersection,,S 31st St,,,Philadelphia,PA,Philadelphia County,19145,US,TIGER/Line® dataset from the US Census Bureau
2294594,26-Apr-22,Oregon,Merlin,100 block of Ward Rd,1,0,N/A,42.51734,-123.41979,0.5,place,,,,,Merlin,OR,Josephine County,97532,US,TIGER/Line® dataset from the US Census Bureau
2306247,26-Apr-22,Arizona,Phoenix,27th Ave and Indian School Rd,1,0,N/A,33.494965,-112.117066,0.8,intersection,,N 27th Ave,,,Phoenix,AZ,Maricopa County,85017,US,TIGER/Line® dataset from the US Census Bureau
2288300,26-Apr-22,Washington,Everett,7720 Timber Hill Dr,1,0,N/A,47.927356,-122.200137,1,rooftop,7720,Timber Hill Dr,,,Everett,WA,Snohomish County,98203,US,Snohomish County
2289084,26-Apr-22,South Carolina,Rock Hill,800 Gist Rd,3,1,N/A,34.934869,-81.051592,1,range_interpolation,800,Gist Rd,,,Rock Hill,SC,York County,29732,US,TIGER/Line® dataset from the US Census Bureau
2288983,26-Apr-22,Alabama,Mobile,Center St and Wood Alley,1,0,N/A,30.7359,-88.063413,0.97,intersection,,Center St,,,Mobile,AL,Mobile County,36610,US,TIGER/Line® dataset from the US Census Bureau
2289413,26-Apr-22,Ohio,Youngstown,3800 block of Mohawk Ave,1,2,N/A,41.017082,-80.802854,0.5,place,,,,,Youngstown,OH,Mahoning County,44501,US,TIGER/Line® dataset from the US Census Bureau
2289457,26-Apr-22,Wisconsin,Milwaukee,N/A,1,0,N/A,43.043213,-87.894734,1,place,,,,,Milwaukee,WI,Milwaukee County,53202,US,TIGER/Line® dataset from the US Census Bureau
2289120,26-Apr-22,North Carolina,Winston Salem (Winston-salem),1000 block of Leona St,1,1,N/A,36.111102,-80.200493,0.5,place,,,,,Winston Salem,NC,Forsyth County,27101,US,TIGER/Line® dataset from the US Census Bureau
2288611,26-Apr-22,Mississippi,Canton,373 S Canal St,1,0,N/A,32.608898,-90.042473,1,range_interpolation,373,S Canal St,,,Canton,MS,Madison County,39046,US,TIGER/Line® dataset from the US Census Bureau
2289411,26-Apr-22,California,Los Angeles,W 84th St and S Grand Ave,1,0,N/A,33.963236,-118.280247,1,intersection,,S Grand Ave,,,Los Angeles,CA,Los Angeles County,90003,US,TIGER/Line® dataset from the US Census Bureau
2288604,26-Apr-22,Mississippi,Jackson,Glen Erin St,1,0,N/A,32.262622,-90.237654,1,street_center,,Glen Erin St,,,Jackson,MS,Hinds County,39212,US,TIGER/Line® dataset from the US Census Bureau
2289321,25-Apr-22,California,San Bernardino,2900 block of N Mountain Ave,1,1,N/A,34.104794,-117.29215,0.5,place,,,,,San Bernardino,CA,San Bernardino County,92401,US,TIGER/Line® dataset from the US Census Bureau
2287758,25-Apr-22,Ohio,Toledo,400 block of Havre St,1,0,N/A,41.720684,-83.569359,0.5,place,,,,,Toledo,OH,Lucas County,43601,US,TIGER/Line® dataset from the US Census Bureau
2288338,25-Apr-22,Illinois,Rockford,3500 block of Green Dale Dr,1,0,N/A,42.295907,-89.041072,0.57,nearest_rooftop_match,3433,Deer Path,,,Rockford,IL,Winnebago County,61114,US,Winnebago
2287133,25-Apr-22,Illinois,Chicago,4900 block of W Walton St,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2293579,25-Apr-22,Texas,Dallas,2235 Harding St,1,0,N/A,32.747995,-96.75825,1,rooftop,2235,Harding St,,,Dallas,TX,Dallas County,75215,US,Dallas
2287581,25-Apr-22,Alabama,Birmingham,821 3rd Ave W,1,3,N/A,33.505104,-86.850434,1,rooftop,821,3rd Ave W,,,Birmingham,AL,Jefferson County,35204,US,Jefferson
2287995,25-Apr-22,Maryland,Westover,US-13 and Perry Rd,1,0,N/A,38.094181,-75.717406,0.5,place,,,,,Westover,MD,Somerset County,21871,US,TIGER/Line® dataset from the US Census Bureau
2287559,25-Apr-22,Michigan,Kalamazoo,306 Phelps Ave,1,0,N/A,42.294002,-85.559613,1,range_interpolation,306,Phelps Ave,,,Kalamazoo,MI,Kalamazoo County,49048,US,TIGER/Line® dataset from the US Census Bureau
2287469,25-Apr-22,Virginia,Petersburg,2755 S Crater Rd,1,0,N/A,37.194565,-77.374837,1,rooftop,2755,Crater Rd S,,,Petersburg,VA,Petersburg City,23805,US,City of Petersburg
2287402,25-Apr-22,Maryland,Baltimore,1718 Thames St,1,0,N/A,39.282145,-76.591906,1,rooftop,1718,Thames St,,,Baltimore,MD,Baltimore City,21231,US,City of Baltimore
2288411,25-Apr-22,North Carolina,Yanceyville,Main St and Wall St,1,0,N/A,36.407888,-79.344076,0.93,intersection,,Main St,,,Yanceyville,NC,Caswell County,27379,US,TIGER/Line® dataset from the US Census Bureau
2287430,25-Apr-22,Michigan,Sterling Heights,14318 Bangor Drive,2,0,N/A,42.59161,-82.983141,1,rooftop,14318,Bangor Dr,,,Sterling Heights,MI,Macomb County,48313,US,Semcog
2288395,25-Apr-22,North Carolina,Winston Salem (Winston-salem),940 E 3rd St,1,0,N/A,36.098693,-80.234171,1,rooftop,940,E 3rd St,,,Winston Salem,NC,Forsyth County,27101,US,Forsyth
2287421,25-Apr-22,Colorado,Colorado Springs,S Murray Blvd and Airport Rd,1,0,N/A,38.825297,-104.748713,1,intersection,,Airport Rd,,,Colorado Springs,CO,El Paso County,80916,US,TIGER/Line® dataset from the US Census Bureau
2287742,25-Apr-22,Ohio,Toledo,2200 block of Lagrange St,1,0,N/A,41.258201,-82.119671,0.5,place,,,,,Lagrange,OH,Lorain County,44050,US,TIGER/Line® dataset from the US Census Bureau
2288026,25-Apr-22,Texas,Denton,1100 block of East Sherman Dr,1,0,N/A,33.122937,-96.881532,0.61,nearest_rooftop_match,1148,Deer Lake Dr,,,Frisco,TX,Denton County,75036,US,Denton
2286954,25-Apr-22,Indiana,Indianapolis,Washington St and N Gray St,1,0,N/A,39.775092,-86.13216,1,place,,,,,Indianapolis,IN,Marion County,46201,US,TIGER/Line® dataset from the US Census Bureau
2287309,25-Apr-22,Illinois,Chicago,3700 block of W Chicago Ave,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2290499,25-Apr-22,Texas,Corpus Christi,900 block of Naval Air Station Dr,1,0,N/A,27.797802,-97.399067,0.5,place,,,,,Corpus Christi,TX,Nueces County,78401,US,TIGER/Line® dataset from the US Census Bureau
2287408,25-Apr-22,Colorado,Denver,700 block of Elbert St,1,0,N/A,39.702751,-105.384808,0.6,nearest_rooftop_match,699,Soda Creek Dr,,,Evergreen,CO,Jefferson County,80439,US,Jefferson
2288258,25-Apr-22,Indiana,Indianapolis,8800 block of St Peter St,1,0,N/A,39.775092,-86.13216,0.5,place,,,,,Indianapolis,IN,Marion County,46201,US,TIGER/Line® dataset from the US Census Bureau
2287117,25-Apr-22,Massachusetts,Lawrence,210 Market St,1,0,N/A,42.70034,-71.154003,1,rooftop,210,Market St,,,Lawrence,MA,Essex County,1843,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
2287570,25-Apr-22,Alabama,Birmingham,8300 block of 4th Ave S,1,0,N/A,31.00935,-85.74438,0.5,place,,,,,Black,AL,Geneva County,36314,US,TIGER/Line® dataset from the US Census Bureau
2287793,25-Apr-22,Kentucky,Louisville,3600 block of Kelly Way,2,0,N/A,38.25247,-85.753812,0.5,place,,,,,Louisville,KY,Jefferson County,40202,US,TIGER/Line® dataset from the US Census Bureau
2286919,25-Apr-22,Ohio,Columbus,1392 Vida Ct,1,1,N/A,39.925405,-83.092566,1,rooftop,1392,Vida Ct,,,Columbus,OH,Franklin County,43228,US,Franklin
2287384,25-Apr-22,Iowa,Cedar Rapids,12th Ave SW and Auburn Dr SW,1,0,N/A,41.965609,-91.718479,1,intersection,,12th Ave SW,,,Cedar Rapids,IA,Linn County,52404,US,TIGER/Line® dataset from the US Census Bureau
2287380,25-Apr-22,New Mexico,Albuquerque,N/A,1,0,N/A,35.199592,-106.644831,1,place,,,,,Albuquerque,NM,Sandoval County,87101,US,TIGER/Line® dataset from the US Census Bureau
2288225,25-Apr-22,Georgia,Atlanta,Cheshire Bridge Rd and Lenox Rd,1,0,N/A,33.816804,-84.352228,0.8,intersection,,Cheshire Bridge Rd,,,Atlanta,GA,Fulton County,30324,US,TIGER/Line® dataset from the US Census Bureau
2288211,25-Apr-22,Georgia,Macon,159 Steven Dr,1,0,N/A,32.825196,-83.723295,1,rooftop,159,Steven Dr,,,Macon,GA,Bibb County,31210,US,Bibb
2287753,25-Apr-22,California,Fresno,6549 N Palm Ave,1,0,N/A,36.833088,-119.808741,1,rooftop,6549,N Palm Ave,,,Fresno,CA,Fresno County,93704,US,Fresno
2287308,25-Apr-22,Texas,Cleveland,I-69 and TX-105,1,0,N/A,30.343114,-94.978471,0.5,place,,,,,Cleveland,TX,Liberty County,77327,US,TIGER/Line® dataset from the US Census Bureau
2288150,25-Apr-22,Louisiana,Anacoco,212 Maddox Road,2,0,N/A,31.263598,-93.329387,1,range_interpolation,212,Mattox Rd,,,Anacoco,LA,Vernon Parish,71403,US,TIGER/Line® dataset from the US Census Bureau
2288052,25-Apr-22,Florida,Winter Park,1041 Princess Gate Blvd,3,0,N/A,28.633665,-81.289621,1,rooftop,1041,Princess Gate Blvd,,,Winter Park,FL,Seminole County,32792,US,Seminole
2287935,25-Apr-22,District of Columbia,Washington,4900 block of S Dakota Ave NE,1,0,N/A,38.911936,-77.016719,0.5,place,,,,,Washington,DC,District of Columbia,20001,US,TIGER/Line® dataset from the US Census Bureau
2287923,25-Apr-22,Pennsylvania,Kennett Square,121 Federal Walk,3,0,N/A,39.864244,-75.680472,1,rooftop,121,Federal Walk,,,Kennett Square,PA,Chester County,19348,US,Chester
2287510,25-Apr-22,District of Columbia,Washington,5200 Just St NE,1,0,N/A,38.902961,-76.925274,1,range_interpolation,5200,Just St NE,,,Washington,DC,District of Columbia,20019,US,TIGER/Line® dataset from the US Census Bureau
2293243,25-Apr-22,Washington,Kennewick,1405 S Elm St,1,0,N/A,46.195443,-119.109151,1,range_interpolation,1405,S Elm St,,,Kennewick,WA,Benton County,99337,US,TIGER/Line® dataset from the US Census Bureau
2292486,25-Apr-22,Colorado,Pueblo,100 block of E 24th St,1,0,N/A,38.293234,-104.536493,0.5,place,,,,,Pueblo,CO,Pueblo County,81001,US,TIGER/Line® dataset from the US Census Bureau
2287424,25-Apr-22,Colorado,Pueblo,E 10th St and N Hudson Ave,1,0,N/A,38.276485,-104.595433,1,intersection,,E 10th St,,,Pueblo,CO,Pueblo County,81001,US,TIGER/Line® dataset from the US Census Bureau
2287054,25-Apr-22,South Carolina,Easley,Riley Rd,1,0,N/A,34.739049,-82.562882,1,street_center,,Riley Rd,,,Easley,SC,Anderson County,29642,US,TIGER/Line® dataset from the US Census Bureau
2287396,25-Apr-22,Texas,Amarillo,1200 block of N Hill St,1,0,N/A,35.20603,-101.839602,0.5,place,,,,,Amarillo,TX,Potter County,79101,US,TIGER/Line® dataset from the US Census Bureau
2287944,25-Apr-22,Pennsylvania,Springdale,1004 Pittsburgh St,2,0,N/A,40.541895,-79.774782,1,rooftop,1004,Pittsburgh St,,,Springdale,PA,Allegheny County,15144,US,Allegheny
2286989,25-Apr-22,Ohio,Toledo,2100 block of N Michigan Ave,1,0,N/A,41.720684,-83.569359,0.5,place,,,,,Toledo,OH,Lucas County,43601,US,TIGER/Line® dataset from the US Census Bureau
2287051,25-Apr-22,Pennsylvania,Philadelphia,N 5th St and Spencer St,1,0,N/A,40.044086,-75.128834,0.8,intersection,,N 5th St,,,Philadelphia,PA,Philadelphia County,19120,US,TIGER/Line® dataset from the US Census Bureau
2286909,25-Apr-22,Ohio,Columbus,100 block of Whitethorn Ave,1,1,N/A,40.100924,-83.013402,0.5,place,,,,,Columbus,OH,Franklin County,43085,US,TIGER/Line® dataset from the US Census Bureau
2288463,25-Apr-22,Texas,Beaumont,3700 block of Usan St,1,0,N/A,30.073712,-94.109705,0.5,place,,,,,Beaumont,TX,Jefferson County,77701,US,TIGER/Line® dataset from the US Census Bureau
2286956,25-Apr-22,Florida,Miami,12200 block of SW 219th St,1,0,N/A,25.558428,-80.458168,0.5,place,,,,,Miami,FL,Miami-Dade County,33234,US,TIGER/Line® dataset from the US Census Bureau
2287899,25-Apr-22,Oregon,Aurora,12334 Ehlen Rd NE,1,1,N/A,45.233119,-122.809877,1,rooftop,12334,Ehlen Rd NE,,,Aurora,OR,Marion County,97002,US,Marion
2288240,25-Apr-22,Nevada,Las Vegas,2600 block of Chamberlain Ln,1,0,N/A,36.14183,-115.19646,0.67,nearest_rooftop_match,2617,Lenna St,,,Las Vegas,NV,Clark County,89102,US,Las Vegas
2288262,25-Apr-22,New York,Brentwood,1126 Suffolk Ave,1,0,N/A,40.784961,-73.228356,1,rooftop,1126,Suffolk Ave,,,Brentwood,NY,Suffolk County,11717,US,Suffolk
2287534,25-Apr-22,New York,Corona (Queens),Archer Ave and Parsons Blvd,1,0,N/A,40.700838,-73.807413,1,street_center,,Archer Ave,,,Jamaica,NY,Queens County,11435,US,TIGER/Line® dataset from the US Census Bureau
2287704,25-Apr-22,Louisiana,Metairie,Airline Dr and Turnbull Dr,1,0,N/A,29.975102,-90.167059,0.8,intersection,,Airline Dr,,,Metairie,LA,Jefferson Parish,70001,US,TIGER/Line® dataset from the US Census Bureau
2300793,25-Apr-22,Texas,Buda,2900 block of Main St,1,0,N/A,30.108361,-97.989275,0.5,place,,,,,Buda,TX,Hays County,78610,US,TIGER/Line® dataset from the US Census Bureau
2288655,25-Apr-22,Alabama,Tuskegee,2400 block of Rhonda Ave,1,0,N/A,31.00935,-85.74438,0.5,place,,,,,Black,AL,Geneva County,36314,US,TIGER/Line® dataset from the US Census Bureau
2287464,25-Apr-22,Mississippi,Brandon,I-20,1,0,N/A,32.279015,-89.959703,0.6,street_center,,I-20,,,Brandon,MS,Rankin County,39042,US,TIGER/Line® dataset from the US Census Bureau
2287776,25-Apr-22,Wisconsin,Green Bay,822 3rd St,2,0,N/A,44.511847,-88.03219,1,rooftop,822,3rd St,,,Green Bay,WI,Brown County,54304,US,Statewide WI
2287600,25-Apr-22,Alabama,Birmingham,2300 block of 7th Ave N,1,0,N/A,31.00935,-85.74438,0.5,place,,,,,Black,AL,Geneva County,36314,US,TIGER/Line® dataset from the US Census Bureau
2287321,25-Apr-22,California,Los Angeles,1100 block of S Kern Ave,1,0,N/A,34.086509,-118.230834,0.78,nearest_rooftop_match,1110,Blake Ave,,,Los Angeles,CA,Los Angeles County,90031,US,Los Angeles
2286429,24-Apr-22,Missouri,Florissant,15875 New Halls Ferry Rd,1,0,N/A,38.831116,-90.315162,1,rooftop,15875,New Halls Ferry Rd,,,Florissant,MO,St. Louis County,63031,US,St Louis
2286511,24-Apr-22,Illinois,Chicago,1302 E 71st St,1,0,N/A,41.766153,-87.593869,1,range_interpolation,1302,E 71st St,,,Chicago,IL,Cook County,60619,US,TIGER/Line® dataset from the US Census Bureau
2286183,24-Apr-22,Louisiana,Labadieville,LA-398,1,0,N/A,30.863437,-91.798717,1,state,,,,,,LA,,,US,TIGER/Line® dataset from the US Census Bureau
2286048,24-Apr-22,Illinois,Chicago,440 S Pulaski Rd,1,0,N/A,41.87488,-87.72562,1,range_interpolation,440,S Pulaski Rd,,,Chicago,IL,Cook County,60624,US,TIGER/Line® dataset from the US Census Bureau
2286703,24-Apr-22,Louisiana,New Orleans,1800 block of Touro St,1,0,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2286672,24-Apr-22,New York,Buffalo,Dodge St and Gerhardt St,1,1,N/A,42.905637,-78.852777,0.81,intersection,,Dodge St,,,Buffalo,NY,Erie County,14208,US,TIGER/Line® dataset from the US Census Bureau
2287498,24-Apr-22,Virginia,Newport News,Chestnut Ave and 34th St,1,0,N/A,36.993044,-76.409922,1,intersection,,34th St,,,Newport News,VA,Newport News City,23607,US,TIGER/Line® dataset from the US Census Bureau
2287504,24-Apr-22,Mississippi,Columbus,Poplar St and Alabama St,1,0,N/A,33.494469,-88.375509,0.89,intersection,,Alabama St,,,Columbus,MS,Lowndes County,39702,US,TIGER/Line® dataset from the US Census Bureau
2288413,24-Apr-22,New York,Buffalo,Erie St and Marine Dr,1,1,N/A,42.880778,-78.880622,0.94,intersection,,Erie St,,,Buffalo,NY,Erie County,14202,US,TIGER/Line® dataset from the US Census Bureau
2288393,24-Apr-22,North Carolina,Fayetteville,2507 Gillespie St,1,0,N/A,35.012561,-78.896556,1,rooftop,2507,Gillespie St,,,Fayetteville,NC,Cumberland County,28306,US,Cumberland
2287013,24-Apr-22,Georgia,Atlanta,4255 Will Lee Rd,1,0,N/A,33.63103,-84.527539,1,rooftop,4255,Will Lee Rd,,,Atlanta,GA,Fulton County,30349,US,Fulton
