"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2286703,"April 24, 2022",Louisiana,"New Orleans","1800 block of Touro St",1,0,N/A
2286672,"April 24, 2022","New York",Buffalo,"Dodge St and Gerhardt St",1,1,N/A
2287498,"April 24, 2022",Virginia,"Newport News","Chestnut Ave and 34th St",1,0,N/A
2287504,"April 24, 2022",Mississippi,Columbus,"Poplar St and Alabama St",1,0,N/A
2288413,"April 24, 2022","New York",Buffalo,"Erie St and Marine Dr",1,1,N/A
2288393,"April 24, 2022","North Carolina",Fayetteville,"2507 Gillespie St",1,0,N/A
2287013,"April 24, 2022",Georgia,Atlanta,"4255 Will Lee Rd",1,0,N/A
2286363,"April 24, 2022","South Carolina","Myrtle Beach","12th Ave N and Withers Alley",1,3,N/A
2286609,"April 24, 2022",Mississippi,"Holly Springs","MS-4 and MS-309",1,0,N/A
2286012,"April 24, 2022",Texas,Houston,"13711 Westheimer Rd",1,0,N/A
2287435,"April 24, 2022",Wisconsin,Racine,"1300 block of Villa St",1,0,N/A
2286552,"April 24, 2022","South Carolina","North Charleston","Bailey Dr",2,0,N/A
2286433,"April 24, 2022",Missouri,"Saint Louis","2005 N Florissant Ave",1,0,N/A
2286586,"April 24, 2022","New York",Brooklyn,"Fulton St and Van Siclen Ave",1,1,N/A
2286697,"April 24, 2022",Indiana,Indianapolis,"1706 Countryside Dr",3,0,N/A
2286170,"April 24, 2022",Indiana,Indianapolis,"4007 Stratford Ct",2,0,N/A
2286195,"April 24, 2022",Indiana,Indianapolis,"4060 Alsace Place",1,0,N/A
2286315,"April 24, 2022",Colorado,Rifle,"Home Ranch Rd",1,0,N/A
2286562,"April 24, 2022","South Carolina",Florence,"1000 block of Carver St",1,0,N/A
2286385,"April 24, 2022","South Carolina",Scranton,"396 S Glendale School Rd",1,0,N/A
2287377,"April 24, 2022",Texas,Odessa,"W 16th St and Tim Tam Cir",1,0,N/A
2287185,"April 24, 2022","New York",Rochester,"394 W Main St",1,0,N/A
2286525,"April 24, 2022",Illinois,Streamwood,"50 block of Victoria Ln",1,0,N/A
2287323,"April 24, 2022",Michigan,"Muskegon (Muskegon Heights)","E Hackley Ave and Riordan St",1,0,N/A
2287318,"April 24, 2022",Texas,Houston,"Aldine Westfield Rd and Aldine Mail Rte Rd",1,0,N/A
2286373,"April 24, 2022","South Carolina",Cayce,"118 Rossmore Rd",2,0,N/A
2286453,"April 24, 2022",Georgia,Atlanta,"80 Jesse Hill Jr. Dr SE",1,0,N/A
2288942,"April 24, 2022",Georgia,Lagrange,"Lafayette Pkwy",1,0,N/A
2286801,"April 24, 2022",Oregon,Portland,"SE 9th Ave and Ash St",1,0,N/A
2287298,"April 24, 2022",Texas,Houston,"7324 Southwest Fwy",1,0,N/A
2286406,"April 24, 2022",Georgia,Savannah,"502 W Bay St",1,1,N/A
2286422,"April 24, 2022",Texas,"San Antonio","1200 block of Paso Hondo St",1,0,N/A
2286344,"April 24, 2022",Pennsylvania,Philadelphia,"2000 block of Bridge St",1,0,N/A
2288101,"April 24, 2022",Arizona,Chandler,"W Harrison St and N Federal St",1,0,N/A
2288067,"April 24, 2022",Arizona,Tucson,"S WIlmot Rd and E Stella Rd",1,0,N/A
2287187,"April 24, 2022",Texas,Buna,"E Tex Park Rd",1,1,N/A
2286294,"April 24, 2022",Texas,Houston,"4500 block of W Fuqua St",1,0,N/A
2288081,"April 24, 2022",Texas,Irving,"10200 block of N MacArthur Blvd",1,0,N/A
2286217,"April 24, 2022",Texas,"Fort Worth","3800 block of Altamesa Blvd",1,0,N/A
2286150,"April 24, 2022",Illinois,Chicago,"2700 block of S Pulaski Rd",1,0,N/A
2287125,"April 24, 2022","New York",Buffalo,"Erie St and Marine Dr",1,1,N/A
2286061,"April 24, 2022",Indiana,Lafayette,"2905 Westchester Ln W",2,4,N/A
2286213,"April 24, 2022",Indiana,Goshen,"2220 Elkhart Rd",1,0,N/A
2286946,"April 24, 2022",Florida,Miami,"SW 107th Ave and SW 170th St",1,0,N/A
2286861,"April 24, 2022",Florida,"Fort Myers","3023 Franklin St",1,0,N/A
2286992,"April 24, 2022",Kansas,Wichita,"1300 block of N Hydraulic Ave",1,0,N/A
2286966,"April 24, 2022",Arizona,Phoenix,"27th Ave and Tuckey Ln",1,1,N/A
2286885,"April 24, 2022",Alabama,Montgomery,"100 block of Oak Forest Dr",1,0,N/A
2286975,"April 24, 2022",Arizona,"Casa Grande","344 N Pottebaum Rd",2,0,N/A
2292214,"April 24, 2022",Tennessee,Memphis,"2700 block of Park Ave",1,0,N/A
2291514,"April 24, 2022",Mississippi,Leland,"4267 US-82",1,0,N/A
2287879,"April 24, 2022","New Jersey","East Orange","Sunnyside Terr and Hudson Ave",1,0,N/A
2286788,"April 24, 2022",Wisconsin,Milwaukee,"1958 S 5th Pl",1,2,N/A
2286451,"April 24, 2022",Kentucky,Louisville,"500 block of W Breckinridge St",1,0,N/A
2285890,"April 23, 2022","New York",Cohoes,"Willow St",1,0,N/A
2285934,"April 23, 2022",Ohio,Columbus,"2845 Noe Bixby Rd",1,0,N/A
2286368,"April 23, 2022",California,"Santa Maria","Main St and Hanson Way",1,0,N/A
2285560,"April 23, 2022",Illinois,Chicago,"4700 block of S Cottage Grove Ave",1,0,N/A
2287328,"April 23, 2022",California,Richmond,"2801 Pullman Ave",1,1,N/A
2286397,"April 23, 2022",Minnesota,Minneapolis,"2929 Hennepin Ave",1,0,N/A
2287492,"April 23, 2022",Virginia,Hampton,"2100 block of N Roger Peed Dr",1,0,N/A
2285772,"April 23, 2022",Illinois,Chicago,"2000 block of W 51st St",2,2,N/A
2285754,"April 23, 2022",Pennsylvania,Philadelphia,"Darrah St and Pratt St",1,0,N/A
2285703,"April 23, 2022",Tennessee,Antioch,"2980 Mossdale Dr",1,0,N/A
2285936,"April 23, 2022",Ohio,Columbus,"1380 Atcheson St",1,1,N/A
2286600,"April 23, 2022","North Carolina",Monroe,"1211 Boyte St",1,0,N/A
2287486,"April 23, 2022",Mississippi,Greenwood,N/A,1,0,N/A
2285638,"April 23, 2022","South Carolina",Florence,"700 Philadelphia Pl",1,0,N/A
2287474,"April 23, 2022",Mississippi,Jackson,"200 Rebelwood Dr",1,0,N/A
2286137,"April 23, 2022",Maryland,"Forest Hill","1519 Rock Spring Rd",1,0,N/A
2285727,"April 23, 2022",Minnesota,Minneapolis,"Portland Ave and E 41st St",1,0,N/A
2286089,"April 23, 2022",California,"San Bernardino","1036 W Highland Ave",1,4,N/A
2286431,"April 23, 2022",Georgia,Statesboro,"66 Packinghouse Rd E",1,0,N/A
2291829,"April 23, 2022",California,Ontario,"1100 block of W Brooks St",1,0,N/A
2287426,"April 23, 2022",Colorado,"Grand Junction","708 Horizon Dr",1,0,N/A
2286566,"April 23, 2022","South Carolina",Florence,"Brunwood Dr",1,0,N/A
2286053,"April 23, 2022",Illinois,Chicago,"6200 block of S Francisco Ave",1,0,N/A
2286564,"April 23, 2022",California,"San Bernardino","3100 block of Sanchez St",1,0,N/A
2285389,"April 23, 2022",Montana,Billings,"4910 Southgate Dr",1,0,N/A
2286529,"April 23, 2022",Michigan,Flint,"4418 W Pierson Rd",2,0,N/A
2286167,"April 23, 2022",Indiana,Indianapolis,"1957 N College Ave",1,0,N/A
2285646,"April 23, 2022",Texas,Lubbock,"1900 block of 74th St",1,0,N/A
2287289,"April 23, 2022",Texas,Houston,"8600 Woodway Dr",1,0,N/A
2285849,"April 23, 2022",Missouri,"Kansas City","4100 block of McGee St",1,0,N/A
2287285,"April 23, 2022",Texas,Houston,"5900 block of Greens Rd",1,0,N/A
2286285,"April 23, 2022",Texas,Houston,"4620 N Main St",1,0,N/A
2286370,"April 23, 2022",Georgia,Augusta,"2100 block of B St",1,0,N/A
2285999,"April 23, 2022",Wisconsin,Milwaukee,"2707 W Burleigh St",1,0,N/A
2286233,"April 23, 2022",California,"Los Angeles (East Los Angeles)","S Indiana St and Dennison St",1,0,N/A
2296176,"April 23, 2022",Florida,"Fort Myers Beach","17170 San Carlos Blvd",1,0,N/A
2286225,"April 23, 2022",Texas,"Fort Worth","3828 Stalcup Rd",1,0,N/A
2285996,"April 23, 2022",Wisconsin,Milwaukee,"6665 W Lisbon Ave",1,0,N/A
2286252,"April 23, 2022",Florida,Tampa,"8320 W Hillsborough Ave",1,0,N/A
2285521,"April 23, 2022",Texas,Houston,"3525 S Sam Houston Pkwy E",1,0,N/A
2286078,"April 23, 2022",Maryland,Baltimore,"1300 block of Pontiac St",1,0,N/A
2285640,"April 23, 2022","South Carolina",Dillon,"2300 Block of Kentyre Rd",1,0,N/A
2287056,"April 23, 2022",Nevada,"Las Vegas","955 E Twain Ave",1,1,N/A
2285589,"April 23, 2022","District of Columbia",Washington,"800 block of Crittenden St NW",1,1,N/A
2288072,"April 23, 2022",Texas,"Fort Worth","9100 block of Heron Dr",1,0,N/A
2286907,"April 23, 2022",Florida,Jacksonville,"Phillips Hwy and Bowden Rd",1,1,N/A
2286326,"April 23, 2022",Colorado,Denver,"2205 19th St",1,0,N/A
2287576,"April 23, 2022",Florida,"Avon Park","South Carolina Ave",1,0,N/A
2287933,"April 23, 2022","District of Columbia",Washington,"700 block of Morton St",1,0,N/A
2285949,"April 23, 2022",Alabama,Mobile,"651 Azalea Rd",2,0,N/A
2289509,"April 23, 2022",Texas,Canton,N/A,1,0,N/A
2286468,"April 23, 2022",Illinois,Decatur,"700 block of W Grand Ave",1,2,N/A
2285985,"April 23, 2022",Hawaii,Waimanalo,"41-1606 Kalanianaole Hwy",1,0,N/A
2285398,"April 23, 2022",Oregon,Portland,"SE 136th Ave and SE Powell Blvd",1,0,N/A
2285711,"April 23, 2022","New York",Bronx,"1702 Clay Ave",1,2,N/A
2285952,"April 23, 2022",Arkansas,Stamps,"159 Chestnut St",1,0,N/A
2293790,"April 23, 2022",Iowa,"Des Moines","1920 Hackley Ave",1,0,N/A
2286649,"April 23, 2022",Tennessee,Springfield,"2012 Memorial Blvd",1,1,N/A
2287853,"April 23, 2022",Tennessee,Springfield,"15th Ave W and Bessie St",1,1,N/A
2285931,"April 23, 2022",Alabama,Eufaula,"S Randolph Ave",1,1,N/A
2286435,"April 23, 2022",Arkansas,"Little Rock","5200 block of F St",1,1,N/A
2285624,"April 23, 2022",California,Visalia,"Sowell Ave and Howard Ave",1,0,N/A
2285738,"April 23, 2022",Louisiana,Lafayette,"1300 block of NE Evangeline Thwy",1,0,N/A
2285121,"April 22, 2022",Virginia,Norfolk,"1400 block of Shelton Ave",1,0,N/A
2285209,"April 22, 2022","North Carolina",Roxboro,"1396 Graham Dr",1,0,N/A
2290676,"April 22, 2022","South Carolina",Dillon,"203 US-301 S",1,0,N/A
2285369,"April 22, 2022",Louisiana,"New Orleans","4400 block of Downman Rd",1,0,N/A
2285363,"April 22, 2022",Louisiana,"Baton Rouge","10530 Florida Blvd",1,0,N/A
2285610,"April 22, 2022",Maryland,Germantown,"19500 block of Gunners Branch Rd",1,0,N/A
2284956,"April 22, 2022","New York",Bronx,"E Gun Hill Rd and Webster Ave",1,0,N/A
2285750,"April 22, 2022","New Jersey",Irvington,"50 block of Kuna Terrace",1,0,N/A
2285715,"April 22, 2022","New Jersey","Clementon (Lindenwold)","400 block of W Park Ave",1,1,N/A
2285699,"April 22, 2022",Maine,Saco,"Market St",1,0,N/A
2285158,"April 22, 2022",Virginia,Petersburg,"200 block of Holly Hill Dr",1,5,N/A
2285005,"April 22, 2022",Wisconsin,Ridgeville,"21375 Lexicon Ave",2,0,N/A
2285602,"April 22, 2022",Kansas,Topeka,"500 block of SW Lane St",1,0,N/A
2285498,"April 22, 2022",Georgia,Atlanta,"49 Boulevard SE",1,1,N/A
2288330,"April 22, 2022",Washington,Chelan,"35 Apple Acres Rd",2,0,N/A
2285617,"April 22, 2022",California,Madera,"Solano St and Padre St",1,0,N/A
2285454,"April 22, 2022",Indiana,Indianapolis,"3300 block of W St Clair St",1,2,N/A
2284693,"April 22, 2022",Missouri,"Saint Louis","4200 N Kingshighway Blvd",1,0,N/A
2286557,"April 22, 2022",Mississippi,Jackson,"Mill St and Amite st",1,2,N/A
2285572,"April 22, 2022",California,Oakland,"3300 block of MacArthur Blvd",1,0,N/A
2285829,"April 22, 2022",Oklahoma,"Oklahoma City (Moore)","9501 S I-35 Service Rd",1,0,N/A
2285959,"April 22, 2022",Arizona,Phoenix,"2700 block of W Cactus Rd",1,1,N/A
2285562,"April 22, 2022",California,"Los Angeles","1400 block of E 77th St",1,0,N/A
2284773,"April 22, 2022",Ohio,Columbus,"1700 block of Rainbow Park",1,0,N/A
2285348,"April 22, 2022",Texas,Houston,"14300 block of Fern Dr",1,0,N/A
2285577,"April 22, 2022",Colorado,Aurora,"13100 E Kansas Dr",1,0,N/A
2287277,"April 22, 2022",Texas,Houston,"5901 Selinsky Road",1,0,N/A
2285506,"April 22, 2022",Texas,"Fort Worth","3800 block of Earl St",1,0,N/A
2284917,"April 22, 2022",Maryland,"Takoma Park","7600 Maple Ave",1,0,N/A
2284677,"April 22, 2022",Massachusetts,Boston,"96 Lawrence Ave",1,1,N/A
2287167,"April 22, 2022",Texas,Austin,"6400 block of Garden View Dr",2,0,N/A
2285543,"April 22, 2022",California,"Long Beach","3300 block of Andy St",1,1,N/A
2285815,"April 22, 2022",Oklahoma,Oktaha,"9000 S 40th St W",2,0,N/A
2284674,"April 22, 2022",Florida,"Panama City","1914 Frankford Ave",1,0,N/A
2285291,"April 22, 2022",Arkansas,"Little Rock","W 18th St and S Pine St",1,0,N/A
2285939,"April 22, 2022",Alabama,Mobile,"300 block of St Charles Ave",1,0,N/A
2285456,"April 22, 2022",Pennsylvania,Mckeesport,"Market St and 5th Ave",1,0,N/A
2287039,"April 22, 2022",Pennsylvania,Philadelphia,"2000 block of Pickwick St",1,0,N/A
2286155,"April 22, 2022",Texas,Dallas,"2800 block of E Ledbetter Dr",1,0,N/A
2286321,"April 22, 2022",Georgia,"Atlanta (East Point)","1544 Nabell Ave",1,0,N/A
2285964,"April 22, 2022",Arizona,Phoenix,"35th Ave and Thunderbird Rd",1,0,N/A
2285408,"April 22, 2022",Washington,Edmonds,"22127 WA-99",1,0,N/A
2285386,"April 22, 2022",Mississippi,Jackson,"Woody Dr",1,0,N/A
2284819,"April 22, 2022","District of Columbia",Washington,"2900 block of Van Ness St NW",1,4,N/A
2285908,"April 22, 2022",Louisiana,Shreveport,"3900 block of Chateau Dr",1,2,N/A
2285356,"April 22, 2022",Alabama,Tuskegee,"2600 block of Martin L. King Hwy",1,0,N/A
2285391,"April 22, 2022","North Dakota",Minot,N/A,1,0,N/A
2285263,"April 22, 2022",Texas,Humble,"3500 block of Atascocita Plum Ct",1,0,N/A
2285254,"April 22, 2022",Arkansas,Mayflower,"Grassy Lake Rd and Interstate Dr",1,0,N/A
2284602,"April 22, 2022",Arizona,Tucson,"Park Ave and University Blvd",1,1,N/A
2284152,"April 21, 2022",Kentucky,Louisville,"1300 block of S Floyd St",1,0,N/A
2284472,"April 21, 2022",Louisiana,"Baton Rouge","9999 Gwendale Ave",1,0,N/A
2285218,"April 21, 2022",California,"San Diego","3800 50th St",1,0,N/A
2284415,"April 21, 2022",California,Sacramento,"1100 block of T St",2,0,N/A
2285151,"April 21, 2022","New York",Binghamton,"84 Bigelow St",1,0,N/A
2285878,"April 21, 2022","New York",Syracuse,"100 block of Hudson St",1,1,N/A
2285207,"April 21, 2022",California,Fairfield,"Laurel Dr and Manzanita Ave",1,0,N/A
2284377,"April 21, 2022",Georgia,Marietta,"125 Ernest W Barrett Pkwy NW",1,0,N/A
2284249,"April 21, 2022",Wisconsin,Milwaukee,"2623 N 48th St",1,0,N/A
2285019,"April 21, 2022",Michigan,Flint,"1000 block of W Bristol Rd",1,0,N/A
2285044,"April 21, 2022","North Carolina",Charlotte,"3000 Block of Markland Dr",1,0,N/A
2284329,"April 21, 2022","New Jersey",Camden,"S 10th St and Thurman St",1,2,N/A
2284339,"April 21, 2022",Kentucky,Louisville,"1411 Catalpa St",1,0,N/A
2284267,"April 21, 2022",Virginia,"Newport News","300 block of Royal Springs Ct",1,0,N/A
2284189,"April 21, 2022",Florida,Jacksonville,"7000 block of Morse Ave",1,0,N/A
2284437,"April 21, 2022",Indiana,Indianapolis,"4300 block of Stouffer Ln",1,0,N/A
2284150,"April 21, 2022","New York",Buffalo,"50 block of Weston Ave",1,0,N/A
2284687,"April 21, 2022",Missouri,"Saint Louis","2500 block of Nathan Dr",2,0,N/A
2284720,"April 21, 2022",Kansas,Wichita,"1455 N Terrace Dr",1,0,N/A
2284600,"April 21, 2022",Pennsylvania,Philadelphia,"601 E Indiana Ave",1,0,N/A
2287208,"April 21, 2022",Illinois,Kewanee,"400 block of N Grace Ave",1,0,N/A
2284730,"April 21, 2022",California,Bakersfield,"1900 block of Sonora St",1,0,N/A
2286263,"April 21, 2022",California,Fairfield,"Laurel Dr and Manzanita Ave",1,0,N/A
2284166,"April 21, 2022",Florida,"Lake Harbor","47225 US-27",2,1,N/A
2283911,"April 21, 2022",Pennsylvania,Philadelphia,"500 block of Marwood Rd",1,0,N/A
2290954,"April 21, 2022",Washington,Tacoma,"S 19th St and Yakima Ave",1,0,N/A
2285393,"April 21, 2022","North Dakota",Mott,"205 Dakota Ave",1,0,N/A
2283987,"April 21, 2022",Mississippi,Waveland,"300 block of Hargett St",1,1,N/A
2284369,"April 21, 2022",Michigan,Detroit,"500 block of Watson St",1,0,N/A
2293803,"April 21, 2022",Colorado,Evans,"4300 block of 37th St",1,0,N/A
2285309,"April 21, 2022",Alabama,Sheffield,N/A,1,0,N/A
2284568,"April 21, 2022",Alabama,Bessemer,"2400 block of Berkely Ave",1,0,N/A
2285267,"April 21, 2022",Arkansas,"Mountain View","646 Northcutt Rd",4,0,N/A
2284815,"April 21, 2022",California,Chowchilla,"CA-152 and Rd 15 3/4",1,0,N/A
2284237,"April 20, 2022",Texas,Dallas,"3000 S Ledbetter Dr",1,0,N/A
2283823,"April 20, 2022",Texas,Houston,"10155 East Fwy",1,0,N/A
2283701,"April 20, 2022",Louisiana,"New Orleans","2400 block of Allen St",1,0,N/A
2283350,"April 20, 2022",Minnesota,Minneapolis,"5100 block of N Bryant Ave",1,0,N/A
2284321,"April 20, 2022",Michigan,Inkster,"2660 Hamlin Dr",1,0,N/A
2290690,"April 20, 2022",Texas,Richmond,"18000 block of Oakloch Ct",1,0,N/A
2283793,"April 20, 2022",Illinois,"East Saint Louis","Louisiana Blvd and N 27th St",1,0,N/A
2283240,"April 20, 2022",Michigan,Oxford,"211 Market St",1,0,N/A
2284327,"April 20, 2022",Michigan,Detroit,"Gratiot Ave and Hazelridge St",1,0,N/A
2283503,"April 20, 2022","North Carolina",Charlotte,"9905 Northlake Centre Pkwy",1,0,N/A
2284157,"April 20, 2022","New York",Tonawanda,"James Ave and River Rd",1,1,N/A
2283122,"April 20, 2022","District of Columbia",Washington,"3001 Garrison St NW",1,0,N/A
2283389,"April 20, 2022",Minnesota,Chisholm,"201 Central Ave SW",1,0,N/A
2284254,"April 20, 2022","West Virginia",Widen,"Widen Ridge Rd",1,0,N/A
2283901,"April 20, 2022",Texas,"De Kalb","451 Co Rd 3202",1,0,N/A
2283303,"April 20, 2022",Georgia,Atlanta,"2800 MLK Jr Dr SW",1,0,N/A
2283982,"April 20, 2022",Maryland,Bladensburg,"5300 block of Quincy Pl",1,0,N/A
2283458,"April 20, 2022",California,Porterville,"24000 block of Ave 188",1,1,N/A
2283798,"April 20, 2022",Kansas,Salina,"Gypsum Ave and S Front St",1,0,N/A
2284056,"April 20, 2022",Ohio,Canton,"1000 block of 3rd St NW",1,0,N/A
2283880,"April 20, 2022",Washington,Kennewick,"S Dayton St and W 1st Ave",1,0,N/A
2284143,"April 20, 2022",California,"San Francisco","200 block of Farallones St",2,0,N/A
2283382,"April 20, 2022","South Carolina",Columbia,"3245 Lucius Rd",1,2,N/A
2283627,"April 20, 2022",Ohio,Cincinnati,"2500 block of Halstead St",1,1,N/A
2283904,"April 20, 2022",Georgia,Macon,"Thomas Dr and Ollie Dr",1,0,N/A
2283884,"April 20, 2022",Washington,Seattle,"Fourth Ave S and S Main St",1,0,N/A
2283256,"April 20, 2022",California,Bakersfield,"S H St and Planz Rd",1,0,N/A
2283871,"April 20, 2022",Mississippi,Jackson,"1300 block of Johnston St",1,0,N/A
2283842,"April 20, 2022",Texas,Houston,"100 block of TC Jester Blvd",1,0,N/A
2283867,"April 20, 2022",Arkansas,"Little Rock","2400 block of Alicia Ct",1,0,N/A
2285286,"April 20, 2022",Arkansas,"Little Rock","8406 Dreher Lane",1,0,N/A
2283225,"April 20, 2022","New York",Yonkers,"115 Elm St",1,1,N/A
2283894,"April 20, 2022",Oregon,Bandon,"1412 Harvard St",1,0,N/A
2283535,"April 20, 2022",Minnesota,Duluth,"715 E 12th St",5,0,N/A
2283663,"April 20, 2022",Ohio,Cleveland,"3800 block of W 41st St",2,0,N/A
2283651,"April 20, 2022",Ohio,Cleveland,"W 95th St and Maywood Ave",1,1,N/A
2282460,"April 19, 2022",Florida,Sarasota,"Green Oak Ct and Wood Oak Dr",1,0,N/A
2282985,"April 19, 2022",Indiana,Richmond,"S 8th St and S A St",1,1,N/A
2283273,"April 19, 2022",Georgia,"Warner Robins","200 block of Virginia Dr",1,1,N/A
2283531,"April 19, 2022",California,"Los Angeles","3600 block of Whittier Blvd",1,0,N/A
2283522,"April 19, 2022",Tennessee,Memphis,"3200 block of Princeton Ave",1,0,N/A
2282650,"April 19, 2022","North Carolina",Littleton,"100 block of Little Dr",1,1,N/A
2283496,"April 19, 2022","North Carolina",Wilmington,"400 block of Davie Dr",1,0,N/A
2283095,"April 19, 2022",Pennsylvania,"Pittsburgh (Wilkinsburg)","737 Midland St",2,1,N/A
2283436,"April 19, 2022",Texas,"Round Rock","1600 block of Gattis School Rd",1,2,N/A
2283068,"April 19, 2022",Nevada,"Spring Creek","703 Spring Creek Pkwy",2,0,N/A
2282956,"April 19, 2022",Texas,Cypress,"19700 block of Swan Valley Dr",1,0,N/A
2283126,"April 19, 2022",Maryland,Baltimore,"1800 block of Ramsay St",1,0,N/A
2284233,"April 19, 2022",California,"Yuba City","Casita Dr",1,0,N/A
2283379,"April 19, 2022",California,"San Francisco","1200 block of Buchanan St",1,0,N/A
2282776,"April 19, 2022",California,"Marysville (Linda)","Dunning Ave and Hammonton Smartsville Rd",1,0,N/A
2282598,"April 19, 2022",Georgia,Lilburn,"4142 Stone Mountain Hwy",1,0,N/A
2283250,"April 19, 2022",California,"Long Beach","4300 block of E Ocean Blvd",1,0,N/A
2282591,"April 19, 2022",California,Pomona,"Arboleda Way and E Holt Ave",1,0,N/A
2282518,"April 19, 2022",Texas,Pasadena,"Spencer Hwy and Strawberry Rd",1,0,N/A
2283611,"April 19, 2022",Indiana,Evansville,"2500 block of W Virginia St",1,0,N/A
2298006,"April 19, 2022",Indiana,"South Bend","400 S Bendix Dr",1,0,N/A
2282379,"April 19, 2022",Illinois,Chicago,"4700 block of S Loomis St",1,0,N/A
2283940,"April 19, 2022",Arizona,Tucson,"1600 block of W Colonial Heights",1,0,N/A
2283128,"April 19, 2022",Maryland,Baltimore,"3100 block of Oakford Ave",1,0,N/A
2283162,"April 19, 2022",Pennsylvania,"Honey Brook","Brandamore Rd",1,0,N/A
2293827,"April 19, 2022",Nevada,Fernley,N/A,1,0,N/A
2283847,"April 19, 2022",Missouri,"Saint Louis","7700 block of Woodstock Rd",1,0,N/A
2283461,"April 19, 2022",Texas,"San Antonio","2400 block of Pinn Rd",1,0,N/A
2282897,"April 19, 2022",Tennessee,Smyrna,"200 block of Canon Dr",1,0,N/A
2282988,"April 19, 2022",Georgia,Ringgold,I-75,1,0,N/A
2283660,"April 19, 2022",Missouri,Grover,"16833 Manchester Rd",2,0,N/A
2283106,"April 19, 2022",Louisiana,"New Orleans","Allen St and N Rocheblave St",1,2,N/A
2283735,"April 19, 2022",Louisiana,"New Orleans","2400 block of A P Turead Ave",1,1,N/A
2283635,"April 19, 2022",Louisiana,"New Orleans","300 block of Ridgeway Blvd",1,0,N/A
2282116,"April 18, 2022",Tennessee,Memphis,"3419 American Way",1,0,N/A
2281895,"April 18, 2022",Indiana,Indianapolis,"2300 block of E Werges Ave",1,0,N/A
2282919,"April 18, 2022",California,"Los Angeles","29th St and Griffith Ave",1,1,N/A
2282307,"April 18, 2022",California,"Fair Oaks","11549 Fair Oaks Blvd",2,0,N/A
2282415,"April 18, 2022",Illinois,Chicago,"4700 block of W Jackson Blvd",1,0,N/A
2282908,"April 18, 2022",Alabama,Montgomery,"800 block of Westview Dr",1,0,N/A
2282401,"April 18, 2022",Illinois,Chicago,"12000 block of S Halsted St",1,0,N/A
2283481,"April 18, 2022","North Carolina",Mocksville,"1943 Junction Rd",4,0,N/A
2281973,"April 18, 2022","New York",Brooklyn,"275 Blake Ave",1,0,N/A
2282387,"April 18, 2022",Missouri,"Poplar Bluff","US-67 and US-60",1,0,N/A
2282234,"April 18, 2022",Minnesota,Lynd,N/A,1,0,N/A
2283429,"April 18, 2022",Pennsylvania,Philadelphia,"2400 block of N Wendle St",1,0,N/A
2284794,"April 18, 2022","New Hampshire",Concord,"Broken Ground Dr and Portsmouth St",2,0,N/A
2281954,"April 18, 2022",Oklahoma,Vinita,"27310 S 4400 Rd",1,0,N/A
2282620,"April 18, 2022",California,"Los Angeles","7201 S Western Ave",1,1,N/A
2283345,"April 18, 2022",Pennsylvania,Selinsgrove,"1000 block of South Market St",1,0,N/A
2281942,"April 18, 2022",Georgia,Augusta,"1900 block of Old Savannah Rd",1,0,N/A
2282687,"April 18, 2022","South Carolina",Lancaster,"9th St",1,0,N/A
2282781,"April 18, 2022",California,Modesto,"1600 block of Gardenia Rd",1,0,N/A
2282674,"April 18, 2022","New York",Brooklyn,"Seba Ave",1,0,N/A
2282605,"April 18, 2022",Georgia,Atlanta,"387 Cleveland Ave",1,0,N/A
2282640,"April 18, 2022",Mississippi,Jackson,"5880 Ridgewood Rd",2,0,N/A
2282643,"April 18, 2022",Illinois,Sterling,"2000 block of Hickory Hills Rd",1,0,N/A
2282623,"April 18, 2022",Georgia,Augusta,"1739 Walton Way",1,0,N/A
2282285,"April 18, 2022",Michigan,Muskegon,"410 Glen Oaks Dr",1,0,N/A
2282617,"April 18, 2022",Georgia,Atlanta,"2000 Bouldercrest Rd",1,0,N/A
2282274,"April 18, 2022",Michigan,Muskegon,"800 block of Emerald St",1,0,N/A
2282525,"April 18, 2022",Louisiana,"Lake Charles","800 block of 3rd Ave",1,0,N/A
2282341,"April 18, 2022",Texas,Conroe,"E Phillips St",1,0,N/A
2282356,"April 18, 2022",Texas,Richardson,"4151 E Renner Rd",1,0,N/A
2283013,"April 18, 2022",Indiana,"South Bend","2800 block of Northside Blvd",1,0,N/A
2281640,"April 18, 2022",Florida,Jacksonville,"6870 103rd St",1,0,N/A
2282444,"April 18, 2022",Florida,Rockledge,"1330 Naples Cir",1,0,N/A
2282366,"April 18, 2022",Pennsylvania,Philadelphia,"300 block of Earlham Terr",1,0,N/A
2282875,"April 18, 2022",Missouri,Fulton,"300 block of W 9th St",2,1,N/A
2282937,"April 18, 2022","New Jersey",Palmyra,"1 Filmore Ave",1,0,N/A
2283784,"April 18, 2022",Louisiana,Lafayette,I-10,1,2,N/A
2283763,"April 18, 2022",Louisiana,Metairie,"Versailles St and N Dilton St",1,0,N/A
2281812,"April 18, 2022",Texas,Houston,"10407 Shadow Oaks Dr",1,0,N/A
2281363,"April 17, 2022",Alabama,"Mobile (Prichard)","Wilson Ave",2,0,N/A
2281361,"April 17, 2022",Alabama,Mobile,"2451 University Hospital Dr",1,0,N/A
